Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
7 of Spades,"['7 of Spades', '5 of Diamonds', '6 of Hearts', 'Ace of Spades', '6 of Diamonds', 'Jack of Diamonds', '7 of Hearts', '2 of Hearts', '10 of Clubs', '2 of Clubs', '10 of Diamonds', 'King of Hearts', '7 of Clubs', '9 of Spades']",0,17,3 of Diamonds,"['9 of Hearts', '2 of Diamonds']",2,18,False
7 of Spades,"['7 of Spades', '5 of Diamonds', '6 of Hearts', 'Ace of Spades', '6 of Diamonds', 'Jack of Diamonds', '7 of Hearts', '2 of Hearts', '10 of Clubs', '2 of Clubs', '10 of Diamonds', 'King of Hearts', '7 of Clubs', '9 of Spades']",11,26,3 of Diamonds,"['9 of Hearts', '2 of Diamonds']",2,18,False
7 of Spades,"['7 of Spades', '5 of Diamonds', '6 of Hearts', 'Ace of Spades', '6 of Diamonds', 'Jack of Diamonds', '7 of Hearts', '2 of Hearts', '10 of Clubs', '2 of Clubs', '10 of Diamonds', 'King of Hearts', '7 of Clubs', '9 of Spades', '4 of Clubs', 'Jack of Spades']",0,12,3 of Diamonds,"['9 of Hearts', '2 of Diamonds']",2,18,False
Ace of Hearts,"['Ace of Hearts', '7 of Spades', '3 of Hearts', '5 of Spades', '6 of Diamonds', '6 of Hearts', '10 of Spades', '3 of Clubs', '8 of Diamonds', '8 of Clubs', '10 of Clubs']",20,17,6 of Clubs,"['2 of Diamonds', 'King of Clubs', '7 of Hearts']",3,20,False
Ace of Hearts,"['Ace of Hearts', '7 of Spades', '3 of Hearts', '5 of Spades', '6 of Diamonds', '6 of Hearts', '10 of Spades', '3 of Clubs', '8 of Diamonds', '8 of Clubs', '10 of Clubs', '7 of Diamonds']",19,21,6 of Clubs,"['2 of Diamonds', 'King of Clubs', '7 of Hearts']",3,20,True
Ace of Hearts,"['Ace of Hearts', '7 of Spades', '3 of Hearts', '5 of Spades', '6 of Diamonds', '6 of Hearts', '10 of Spades', '3 of Clubs', '8 of Diamonds', '8 of Clubs', '10 of Clubs', '7 of Diamonds', 'King of Diamonds']",0,16,6 of Clubs,"['2 of Diamonds', 'King of Clubs', '7 of Hearts']",3,20,False
Ace of Hearts,"['Ace of Hearts', '7 of Spades', '3 of Hearts', '5 of Spades', '6 of Diamonds', '6 of Hearts', '10 of Spades', '3 of Clubs', '8 of Diamonds', '8 of Clubs', '10 of Clubs', '7 of Diamonds', 'King of Diamonds']",11,11,6 of Clubs,"['2 of Diamonds', 'King of Clubs', '7 of Hearts']",3,20,False
Ace of Hearts,"['Ace of Hearts', '7 of Spades', '3 of Hearts', '5 of Spades', '6 of Diamonds', '6 of Hearts', '10 of Spades', '3 of Clubs', '8 of Diamonds', '8 of Clubs', '10 of Clubs', '7 of Diamonds', 'King of Diamonds']",0,18,6 of Clubs,"['2 of Diamonds', 'King of Clubs', '7 of Hearts']",3,20,False
5 of Diamonds,"['5 of Diamonds', 'Ace of Clubs', 'Queen of Spades', '3 of Hearts', '4 of Spades', '5 of Hearts', '6 of Hearts', 'Ace of Diamonds', '8 of Spades', '2 of Clubs', 'King of Spades']",21,21,Jack of Hearts,"['Jack of Diamonds', '2 of Hearts']",2,17,True
5 of Diamonds,"['5 of Diamonds', 'Ace of Clubs', 'Queen of Spades', '3 of Hearts', '4 of Spades', '5 of Hearts', '6 of Hearts', 'Ace of Diamonds', '8 of Spades', '2 of Clubs', 'King of Spades', 'King of Hearts']",21,18,Jack of Hearts,"['Jack of Diamonds', '2 of Hearts']",2,17,True
5 of Diamonds,"['5 of Diamonds', 'Ace of Clubs', 'Queen of Spades', '3 of Hearts', '4 of Spades', '5 of Hearts', '6 of Hearts', 'Ace of Diamonds', '8 of Spades', '2 of Clubs', 'King of Spades', 'King of Hearts', '4 of Diamonds', '7 of Hearts']",0,11,Jack of Hearts,"['Jack of Diamonds', '2 of Hearts']",2,17,False
5 of Diamonds,"['5 of Diamonds', 'Ace of Clubs', 'Queen of Spades', '3 of Hearts', '4 of Spades', '5 of Hearts', '6 of Hearts', 'Ace of Diamonds', '8 of Spades', '2 of Clubs', 'King of Spades', 'King of Hearts', '4 of Diamonds', '7 of Hearts']",11,9,Jack of Hearts,"['Jack of Diamonds', '2 of Hearts']",2,17,False
5 of Diamonds,"['5 of Diamonds', 'Ace of Clubs', 'Queen of Spades', '3 of Hearts', '4 of Spades', '5 of Hearts', '6 of Hearts', 'Ace of Diamonds', '8 of Spades', '2 of Clubs', 'King of Spades', 'King of Hearts', '4 of Diamonds', '7 of Hearts']",0,12,Jack of Hearts,"['Jack of Diamonds', '2 of Hearts']",2,17,False
3 of Clubs,"['3 of Clubs', '9 of Diamonds', '10 of Hearts', '7 of Diamonds', '2 of Clubs', '6 of Diamonds', 'King of Spades', '8 of Clubs', 'Ace of Clubs', 'Jack of Hearts', 'Jack of Clubs']",21,19,8 of Spades,"['Ace of Spades', 'Queen of Hearts', 'King of Hearts']",3,24,True
3 of Clubs,"['3 of Clubs', '9 of Diamonds', '10 of Hearts', '7 of Diamonds', '2 of Clubs', '6 of Diamonds', 'King of Spades', '8 of Clubs', 'Ace of Clubs', 'Jack of Hearts', 'Jack of Clubs']",22,18,8 of Spades,"['Ace of Spades', 'Queen of Hearts', 'King of Hearts']",3,24,True
3 of Clubs,"['3 of Clubs', '9 of Diamonds', '10 of Hearts', '7 of Diamonds', '2 of Clubs', '6 of Diamonds', 'King of Spades', '8 of Clubs', 'Ace of Clubs', 'Jack of Hearts', 'Jack of Clubs', '9 of Hearts']",0,16,8 of Spades,"['Ace of Spades', 'Queen of Hearts', 'King of Hearts']",3,24,True
3 of Clubs,"['3 of Clubs', '9 of Diamonds', '10 of Hearts', '7 of Diamonds', '2 of Clubs', '6 of Diamonds', 'King of Spades', '8 of Clubs', 'Ace of Clubs', 'Jack of Hearts', 'Jack of Clubs', '9 of Hearts']",11,9,8 of Spades,"['Ace of Spades', 'Queen of Hearts', 'King of Hearts']",3,24,True
3 of Clubs,"['3 of Clubs', '9 of Diamonds', '10 of Hearts', '7 of Diamonds', '2 of Clubs', '6 of Diamonds', 'King of Spades', '8 of Clubs', 'Ace of Clubs', 'Jack of Hearts', 'Jack of Clubs', '9 of Hearts']",0,10,8 of Spades,"['Ace of Spades', 'Queen of Hearts', 'King of Hearts']",3,24,True
Queen of Clubs,"['Queen of Clubs', '3 of Diamonds', '2 of Spades', '2 of Clubs', '10 of Clubs', '5 of Hearts', '5 of Spades', 'Ace of Clubs', '9 of Clubs', 'Queen of Spades', 'Queen of Diamonds']",24,26,King of Clubs,['Queen of Hearts'],1,20,False
Queen of Clubs,"['Queen of Clubs', '3 of Diamonds', '2 of Spades', '2 of Clubs', '10 of Clubs', '5 of Hearts', '5 of Spades', 'Ace of Clubs', '9 of Clubs', 'Queen of Spades', 'Queen of Diamonds', '4 of Diamonds', '7 of Clubs', 'King of Diamonds']",23,18,King of Clubs,['Queen of Hearts'],1,20,False
Queen of Clubs,"['Queen of Clubs', '3 of Diamonds', '2 of Spades', '2 of Clubs', '10 of Clubs', '5 of Hearts', '5 of Spades', 'Ace of Clubs', '9 of Clubs', 'Queen of Spades', 'Queen of Diamonds', '4 of Diamonds', '7 of Clubs', 'King of Diamonds', '6 of Diamonds']",0,5,King of Clubs,['Queen of Hearts'],1,20,False
Queen of Clubs,"['Queen of Clubs', '3 of Diamonds', '2 of Spades', '2 of Clubs', '10 of Clubs', '5 of Hearts', '5 of Spades', 'Ace of Clubs', '9 of Clubs', 'Queen of Spades', 'Queen of Diamonds', '4 of Diamonds', '7 of Clubs', 'King of Diamonds', '6 of Diamonds']",12,20,King of Clubs,['Queen of Hearts'],1,20,False
Queen of Clubs,"['Queen of Clubs', '3 of Diamonds', '2 of Spades', '2 of Clubs', '10 of Clubs', '5 of Hearts', '5 of Spades', 'Ace of Clubs', '9 of Clubs', 'Queen of Spades', 'Queen of Diamonds', '4 of Diamonds', '7 of Clubs', 'King of Diamonds', '6 of Diamonds', '10 of Diamonds']",0,10,King of Clubs,['Queen of Hearts'],1,20,False
7 of Clubs,"['7 of Clubs', '5 of Clubs', '7 of Hearts', '3 of Diamonds', '3 of Hearts', 'Jack of Spades', '2 of Spades', '7 of Diamonds', '5 of Hearts', '10 of Spades', '5 of Spades']",27,24,6 of Diamonds,"['Ace of Clubs', 'King of Clubs']",2,18,False
7 of Clubs,"['7 of Clubs', '5 of Clubs', '7 of Hearts', '3 of Diamonds', '3 of Hearts', 'Jack of Spades', '2 of Spades', '7 of Diamonds', '5 of Hearts', '10 of Spades', '5 of Spades', 'Ace of Spades', '2 of Clubs', '9 of Clubs']",28,21,6 of Diamonds,"['Ace of Clubs', 'King of Clubs']",2,18,True
7 of Clubs,"['7 of Clubs', '5 of Clubs', '7 of Hearts', '3 of Diamonds', '3 of Hearts', 'Jack of Spades', '2 of Spades', '7 of Diamonds', '5 of Hearts', '10 of Spades', '5 of Spades', 'Ace of Spades', '2 of Clubs', '9 of Clubs', 'Jack of Clubs', '8 of Hearts', '4 of Hearts', '6 of Clubs', '9 of Hearts']",0,12,6 of Diamonds,"['Ace of Clubs', 'King of Clubs']",2,18,False
7 of Clubs,"['7 of Clubs', '5 of Clubs', '7 of Hearts', '3 of Diamonds', '3 of Hearts', 'Jack of Spades', '2 of Spades', '7 of Diamonds', '5 of Hearts', '10 of Spades', '5 of Spades', 'Ace of Spades', '2 of Clubs', '9 of Clubs', 'Jack of Clubs', '8 of Hearts', '4 of Hearts', '6 of Clubs', '9 of Hearts']",12,12,6 of Diamonds,"['Ace of Clubs', 'King of Clubs']",2,18,False
7 of Clubs,"['7 of Clubs', '5 of Clubs', '7 of Hearts', '3 of Diamonds', '3 of Hearts', 'Jack of Spades', '2 of Spades', '7 of Diamonds', '5 of Hearts', '10 of Spades', '5 of Spades', 'Ace of Spades', '2 of Clubs', '9 of Clubs', 'Jack of Clubs', '8 of Hearts', '4 of Hearts', '6 of Clubs', '9 of Hearts']",0,15,6 of Diamonds,"['Ace of Clubs', 'King of Clubs']",2,18,False
10 of Clubs,"['10 of Clubs', '5 of Diamonds', '4 of Hearts', '3 of Hearts', '8 of Diamonds', '6 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '3 of Spades', 'Jack of Hearts']",29,26,Ace of Diamonds,"['4 of Clubs', '8 of Clubs']",2,22,False
10 of Clubs,"['10 of Clubs', '5 of Diamonds', '4 of Hearts', '3 of Hearts', '8 of Diamonds', '6 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Clubs', 'King of Clubs']",30,21,Ace of Diamonds,"['4 of Clubs', '8 of Clubs']",2,22,True
10 of Clubs,"['10 of Clubs', '5 of Diamonds', '4 of Hearts', '3 of Hearts', '8 of Diamonds', '6 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Clubs', 'King of Clubs', '4 of Diamonds', '6 of Clubs']",0,16,Ace of Diamonds,"['4 of Clubs', '8 of Clubs']",2,22,True
10 of Clubs,"['10 of Clubs', '5 of Diamonds', '4 of Hearts', '3 of Hearts', '8 of Diamonds', '6 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Clubs', 'King of Clubs', '4 of Diamonds', '6 of Clubs']",14,21,Ace of Diamonds,"['4 of Clubs', '8 of Clubs']",2,22,True
10 of Clubs,"['10 of Clubs', '5 of Diamonds', '4 of Hearts', '3 of Hearts', '8 of Diamonds', '6 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Clubs', 'King of Clubs', '4 of Diamonds', '6 of Clubs', '2 of Hearts', '7 of Diamonds']",0,13,Ace of Diamonds,"['4 of Clubs', '8 of Clubs']",2,22,True
Ace of Clubs,"['Ace of Clubs', 'Jack of Diamonds', '4 of Clubs', '8 of Hearts', 'Queen of Hearts', '2 of Diamonds', 'Ace of Spades', 'Queen of Diamonds', '4 of Spades', '5 of Spades', '10 of Spades']",30,24,Queen of Spades,"['Jack of Clubs', '6 of Spades']",2,17,False
Ace of Clubs,"['Ace of Clubs', 'Jack of Diamonds', '4 of Clubs', '8 of Hearts', 'Queen of Hearts', '2 of Diamonds', 'Ace of Spades', 'Queen of Diamonds', '4 of Spades', '5 of Spades', '10 of Spades', '10 of Diamonds']",30,18,Queen of Spades,"['Jack of Clubs', '6 of Spades']",2,17,True
Ace of Clubs,"['Ace of Clubs', 'Jack of Diamonds', '4 of Clubs', '8 of Hearts', 'Queen of Hearts', '2 of Diamonds', 'Ace of Spades', 'Queen of Diamonds', '4 of Spades', '5 of Spades', '10 of Spades', '10 of Diamonds']",0,3,Queen of Spades,"['Jack of Clubs', '6 of Spades']",2,17,False
Ace of Clubs,"['Ace of Clubs', 'Jack of Diamonds', '4 of Clubs', '8 of Hearts', 'Queen of Hearts', '2 of Diamonds', 'Ace of Spades', 'Queen of Diamonds', '4 of Spades', '5 of Spades', '10 of Spades', '10 of Diamonds']",15,21,Queen of Spades,"['Jack of Clubs', '6 of Spades']",2,17,True
Ace of Clubs,"['Ace of Clubs', 'Jack of Diamonds', '4 of Clubs', '8 of Hearts', 'Queen of Hearts', '2 of Diamonds', 'Ace of Spades', 'Queen of Diamonds', '4 of Spades', '5 of Spades', '10 of Spades', '10 of Diamonds', '7 of Clubs']",0,15,Queen of Spades,"['Jack of Clubs', '6 of Spades']",2,17,False
10 of Hearts,"['10 of Hearts', '7 of Clubs', '6 of Spades', 'Queen of Clubs', '9 of Clubs', 'Ace of Hearts', '6 of Hearts', '4 of Spades', '4 of Hearts', '9 of Hearts', '2 of Clubs']",31,18,4 of Clubs,['10 of Diamonds'],1,20,False
10 of Hearts,"['10 of Hearts', '7 of Clubs', '6 of Spades', 'Queen of Clubs', '9 of Clubs', 'Ace of Hearts', '6 of Hearts', '4 of Spades', '4 of Hearts', '9 of Hearts', '2 of Clubs', '5 of Hearts']",30,19,4 of Clubs,['10 of Diamonds'],1,20,False
10 of Hearts,"['10 of Hearts', '7 of Clubs', '6 of Spades', 'Queen of Clubs', '9 of Clubs', 'Ace of Hearts', '6 of Hearts', '4 of Spades', '4 of Hearts', '9 of Hearts', '2 of Clubs', '5 of Hearts']",0,7,4 of Clubs,['10 of Diamonds'],1,20,False
10 of Hearts,"['10 of Hearts', '7 of Clubs', '6 of Spades', 'Queen of Clubs', '9 of Clubs', 'Ace of Hearts', '6 of Hearts', '4 of Spades', '4 of Hearts', '9 of Hearts', '2 of Clubs', '5 of Hearts']",19,24,4 of Clubs,['10 of Diamonds'],1,20,False
10 of Hearts,"['10 of Hearts', '7 of Clubs', '6 of Spades', 'Queen of Clubs', '9 of Clubs', 'Ace of Hearts', '6 of Hearts', '4 of Spades', '4 of Hearts', '9 of Hearts', '2 of Clubs', '5 of Hearts', 'King of Diamonds', 'King of Hearts', '3 of Clubs', 'Ace of Diamonds']",0,11,4 of Clubs,['10 of Diamonds'],1,20,False
6 of Diamonds,"['6 of Diamonds', '10 of Hearts', '4 of Spades', '7 of Hearts', '4 of Hearts', 'Queen of Clubs', 'Ace of Spades', '8 of Clubs', 'Ace of Diamonds', '3 of Diamonds', '7 of Clubs']",32,19,7 of Spades,"['9 of Spades', '10 of Spades']",2,25,True
6 of Diamonds,"['6 of Diamonds', '10 of Hearts', '4 of Spades', '7 of Hearts', '4 of Hearts', 'Queen of Clubs', 'Ace of Spades', '8 of Clubs', 'Ace of Diamonds', '3 of Diamonds', '7 of Clubs', '5 of Clubs']",31,21,7 of Spades,"['9 of Spades', '10 of Spades']",2,25,True
6 of Diamonds,"['6 of Diamonds', '10 of Hearts', '4 of Spades', '7 of Hearts', '4 of Hearts', 'Queen of Clubs', 'Ace of Spades', '8 of Clubs', 'Ace of Diamonds', '3 of Diamonds', '7 of Clubs', '5 of Clubs', 'Jack of Hearts']",0,11,7 of Spades,"['9 of Spades', '10 of Spades']",2,25,True
6 of Diamonds,"['6 of Diamonds', '10 of Hearts', '4 of Spades', '7 of Hearts', '4 of Hearts', 'Queen of Clubs', 'Ace of Spades', '8 of Clubs', 'Ace of Diamonds', '3 of Diamonds', '7 of Clubs', '5 of Clubs', 'Jack of Hearts']",19,9,7 of Spades,"['9 of Spades', '10 of Spades']",2,25,True
6 of Diamonds,"['6 of Diamonds', '10 of Hearts', '4 of Spades', '7 of Hearts', '4 of Hearts', 'Queen of Clubs', 'Ace of Spades', '8 of Clubs', 'Ace of Diamonds', '3 of Diamonds', '7 of Clubs', '5 of Clubs', 'Jack of Hearts']",0,10,7 of Spades,"['9 of Spades', '10 of Spades']",2,25,True
Ace of Diamonds,"['Ace of Diamonds', '4 of Diamonds', '10 of Diamonds', 'King of Hearts', '7 of Hearts', '8 of Hearts', '4 of Hearts', 'Jack of Spades', '6 of Hearts', '3 of Spades', '10 of Hearts']",33,19,3 of Diamonds,"['9 of Spades', '2 of Spades', '10 of Spades']",3,22,True
Ace of Diamonds,"['Ace of Diamonds', '4 of Diamonds', '10 of Diamonds', 'King of Hearts', '7 of Hearts', '8 of Hearts', '4 of Hearts', 'Jack of Spades', '6 of Hearts', '3 of Spades', '10 of Hearts', '5 of Spades']",31,17,3 of Diamonds,"['9 of Spades', '2 of Spades', '10 of Spades']",3,22,True
Ace of Diamonds,"['Ace of Diamonds', '4 of Diamonds', '10 of Diamonds', 'King of Hearts', '7 of Hearts', '8 of Hearts', '4 of Hearts', 'Jack of Spades', '6 of Hearts', '3 of Spades', '10 of Hearts', '5 of Spades']",0,12,3 of Diamonds,"['9 of Spades', '2 of Spades', '10 of Spades']",3,22,True
Ace of Diamonds,"['Ace of Diamonds', '4 of Diamonds', '10 of Diamonds', 'King of Hearts', '7 of Hearts', '8 of Hearts', '4 of Hearts', 'Jack of Spades', '6 of Hearts', '3 of Spades', '10 of Hearts', '5 of Spades']",19,16,3 of Diamonds,"['9 of Spades', '2 of Spades', '10 of Spades']",3,22,True
Ace of Diamonds,"['Ace of Diamonds', '4 of Diamonds', '10 of Diamonds', 'King of Hearts', '7 of Hearts', '8 of Hearts', '4 of Hearts', 'Jack of Spades', '6 of Hearts', '3 of Spades', '10 of Hearts', '5 of Spades']",0,13,3 of Diamonds,"['9 of Spades', '2 of Spades', '10 of Spades']",3,22,True
Queen of Hearts,"['Queen of Hearts', 'Jack of Diamonds', 'Queen of Spades', 'Ace of Clubs', '3 of Clubs', '2 of Spades', 'Jack of Spades', 'Ace of Diamonds', '9 of Diamonds', '6 of Clubs', 'Queen of Diamonds']",33,20,6 of Spades,"['Ace of Spades', '5 of Diamonds', '4 of Diamonds']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Diamonds', 'Queen of Spades', 'Ace of Clubs', '3 of Clubs', '2 of Spades', 'Jack of Spades', 'Ace of Diamonds', '9 of Diamonds', '6 of Clubs', 'Queen of Diamonds']",33,22,6 of Spades,"['Ace of Spades', '5 of Diamonds', '4 of Diamonds']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Diamonds', 'Queen of Spades', 'Ace of Clubs', '3 of Clubs', '2 of Spades', 'Jack of Spades', 'Ace of Diamonds', '9 of Diamonds', '6 of Clubs', 'Queen of Diamonds', '8 of Diamonds', 'King of Clubs']",0,12,6 of Spades,"['Ace of Spades', '5 of Diamonds', '4 of Diamonds']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Diamonds', 'Queen of Spades', 'Ace of Clubs', '3 of Clubs', '2 of Spades', 'Jack of Spades', 'Ace of Diamonds', '9 of Diamonds', '6 of Clubs', 'Queen of Diamonds', '8 of Diamonds', 'King of Clubs']",19,10,6 of Spades,"['Ace of Spades', '5 of Diamonds', '4 of Diamonds']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Diamonds', 'Queen of Spades', 'Ace of Clubs', '3 of Clubs', '2 of Spades', 'Jack of Spades', 'Ace of Diamonds', '9 of Diamonds', '6 of Clubs', 'Queen of Diamonds', '8 of Diamonds', 'King of Clubs']",0,16,6 of Spades,"['Ace of Spades', '5 of Diamonds', '4 of Diamonds']",3,20,False
10 of Clubs,"['10 of Clubs', '4 of Hearts', 'Ace of Diamonds', '5 of Hearts', 'King of Clubs', '7 of Diamonds', '2 of Spades', '8 of Diamonds', '6 of Clubs', '3 of Hearts', 'Jack of Spades']",35,17,Ace of Hearts,['Jack of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', '4 of Hearts', 'Ace of Diamonds', '5 of Hearts', 'King of Clubs', '7 of Diamonds', '2 of Spades', '8 of Diamonds', '6 of Clubs', '3 of Hearts', 'Jack of Spades', '4 of Spades', '8 of Hearts']",34,25,Ace of Hearts,['Jack of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', '4 of Hearts', 'Ace of Diamonds', '5 of Hearts', 'King of Clubs', '7 of Diamonds', '2 of Spades', '8 of Diamonds', '6 of Clubs', '3 of Hearts', 'Jack of Spades', '4 of Spades', '8 of Hearts', '10 of Spades']",0,9,Ace of Hearts,['Jack of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', '4 of Hearts', 'Ace of Diamonds', '5 of Hearts', 'King of Clubs', '7 of Diamonds', '2 of Spades', '8 of Diamonds', '6 of Clubs', '3 of Hearts', 'Jack of Spades', '4 of Spades', '8 of Hearts', '10 of Spades']",20,18,Ace of Hearts,['Jack of Diamonds'],1,20,False
10 of Clubs,"['10 of Clubs', '4 of Hearts', 'Ace of Diamonds', '5 of Hearts', 'King of Clubs', '7 of Diamonds', '2 of Spades', '8 of Diamonds', '6 of Clubs', '3 of Hearts', 'Jack of Spades', '4 of Spades', '8 of Hearts', '10 of Spades', '4 of Diamonds']",0,13,Ace of Hearts,['Jack of Diamonds'],1,20,False
Ace of Spades,"['Ace of Spades', 'Ace of Hearts', '9 of Hearts', '10 of Clubs', '5 of Spades', '3 of Spades', '4 of Hearts', '6 of Hearts', 'Queen of Hearts', 'Queen of Spades', '3 of Diamonds']",37,22,8 of Spades,"['Queen of Clubs', '5 of Hearts', '3 of Hearts']",3,19,False
Ace of Spades,"['Ace of Spades', 'Ace of Hearts', '9 of Hearts', '10 of Clubs', '5 of Spades', '3 of Spades', '4 of Hearts', '6 of Hearts', 'Queen of Hearts', 'Queen of Spades', '3 of Diamonds', '2 of Spades', '10 of Diamonds']",35,18,8 of Spades,"['Queen of Clubs', '5 of Hearts', '3 of Hearts']",3,19,False
Ace of Spades,"['Ace of Spades', 'Ace of Hearts', '9 of Hearts', '10 of Clubs', '5 of Spades', '3 of Spades', '4 of Hearts', '6 of Hearts', 'Queen of Hearts', 'Queen of Spades', '3 of Diamonds', '2 of Spades', '10 of Diamonds', '3 of Clubs']",0,7,8 of Spades,"['Queen of Clubs', '5 of Hearts', '3 of Hearts']",3,19,False
Ace of Spades,"['Ace of Spades', 'Ace of Hearts', '9 of Hearts', '10 of Clubs', '5 of Spades', '3 of Spades', '4 of Hearts', '6 of Hearts', 'Queen of Hearts', 'Queen of Spades', '3 of Diamonds', '2 of Spades', '10 of Diamonds', '3 of Clubs']",21,22,8 of Spades,"['Queen of Clubs', '5 of Hearts', '3 of Hearts']",3,19,False
Ace of Spades,"['Ace of Spades', 'Ace of Hearts', '9 of Hearts', '10 of Clubs', '5 of Spades', '3 of Spades', '4 of Hearts', '6 of Hearts', 'Queen of Hearts', 'Queen of Spades', '3 of Diamonds', '2 of Spades', '10 of Diamonds', '3 of Clubs', '6 of Clubs']",0,13,8 of Spades,"['Queen of Clubs', '5 of Hearts', '3 of Hearts']",3,19,False
5 of Hearts,"['5 of Hearts', '3 of Diamonds', '8 of Hearts', '4 of Clubs', '4 of Diamonds', '6 of Spades', '3 of Spades', '2 of Hearts', '6 of Clubs', '2 of Clubs', 'Jack of Diamonds']",38,21,7 of Spades,"['10 of Hearts', 'Queen of Clubs']",2,25,True
5 of Hearts,"['5 of Hearts', '3 of Diamonds', '8 of Hearts', '4 of Clubs', '4 of Diamonds', '6 of Spades', '3 of Spades', '2 of Hearts', '6 of Clubs', '2 of Clubs', 'Jack of Diamonds', 'Jack of Spades']",39,14,7 of Spades,"['10 of Hearts', 'Queen of Clubs']",2,25,True
5 of Hearts,"['5 of Hearts', '3 of Diamonds', '8 of Hearts', '4 of Clubs', '4 of Diamonds', '6 of Spades', '3 of Spades', '2 of Hearts', '6 of Clubs', '2 of Clubs', 'Jack of Diamonds', 'Jack of Spades', '3 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'Queen of Spades']",0,9,7 of Spades,"['10 of Hearts', 'Queen of Clubs']",2,25,True
5 of Hearts,"['5 of Hearts', '3 of Diamonds', '8 of Hearts', '4 of Clubs', '4 of Diamonds', '6 of Spades', '3 of Spades', '2 of Hearts', '6 of Clubs', '2 of Clubs', 'Jack of Diamonds', 'Jack of Spades', '3 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'Queen of Spades']",21,8,7 of Spades,"['10 of Hearts', 'Queen of Clubs']",2,25,True
5 of Hearts,"['5 of Hearts', '3 of Diamonds', '8 of Hearts', '4 of Clubs', '4 of Diamonds', '6 of Spades', '3 of Spades', '2 of Hearts', '6 of Clubs', '2 of Clubs', 'Jack of Diamonds', 'Jack of Spades', '3 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'Queen of Spades']",0,12,7 of Spades,"['10 of Hearts', 'Queen of Clubs']",2,25,True
4 of Spades,"['4 of Spades', '10 of Spades', '5 of Spades', '4 of Diamonds', '6 of Spades', '5 of Hearts', 'Ace of Hearts', '3 of Clubs', '4 of Clubs', '9 of Hearts', 'King of Diamonds']",39,25,5 of Clubs,"['2 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'King of Hearts']",4,23,False
4 of Spades,"['4 of Spades', '10 of Spades', '5 of Spades', '4 of Diamonds', '6 of Spades', '5 of Hearts', 'Ace of Hearts', '3 of Clubs', '4 of Clubs', '9 of Hearts', 'King of Diamonds', 'Jack of Clubs']",40,13,5 of Clubs,"['2 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'King of Hearts']",4,23,True
4 of Spades,"['4 of Spades', '10 of Spades', '5 of Spades', '4 of Diamonds', '6 of Spades', '5 of Hearts', 'Ace of Hearts', '3 of Clubs', '4 of Clubs', '9 of Hearts', 'King of Diamonds', 'Jack of Clubs', '3 of Hearts']",0,6,5 of Clubs,"['2 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'King of Hearts']",4,23,True
4 of Spades,"['4 of Spades', '10 of Spades', '5 of Spades', '4 of Diamonds', '6 of Spades', '5 of Hearts', 'Ace of Hearts', '3 of Clubs', '4 of Clubs', '9 of Hearts', 'King of Diamonds', 'Jack of Clubs', '3 of Hearts']",21,7,5 of Clubs,"['2 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'King of Hearts']",4,23,True
4 of Spades,"['4 of Spades', '10 of Spades', '5 of Spades', '4 of Diamonds', '6 of Spades', '5 of Hearts', 'Ace of Hearts', '3 of Clubs', '4 of Clubs', '9 of Hearts', 'King of Diamonds', 'Jack of Clubs', '3 of Hearts']",0,19,5 of Clubs,"['2 of Clubs', 'Ace of Diamonds', '6 of Hearts', 'King of Hearts']",4,23,True
10 of Diamonds,"['10 of Diamonds', '7 of Spades', '9 of Hearts', '10 of Spades', 'King of Spades', 'Queen of Clubs', '7 of Clubs', 'Ace of Spades', 'King of Diamonds', '3 of Hearts', '6 of Hearts']",40,22,Queen of Hearts,['Jack of Spades'],1,20,False
