Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
Queen of Spades,"['Queen of Spades', '7 of Hearts', '4 of Spades', '7 of Spades', '10 of Diamonds', '9 of Clubs', '3 of Diamonds', '9 of Hearts', '8 of Clubs', 'King of Diamonds', 'King of Clubs', 'Ace of Hearts', '9 of Spades']",0,12,4 of Diamonds,"['3 of Hearts', '6 of Hearts']",2,19,False
Queen of Spades,"['Queen of Spades', '7 of Hearts', '4 of Spades', '7 of Spades', '10 of Diamonds', '9 of Clubs', '3 of Diamonds', '9 of Hearts', '8 of Clubs', 'King of Diamonds', 'King of Clubs', 'Ace of Hearts', '9 of Spades']",2,17,4 of Diamonds,"['3 of Hearts', '6 of Hearts']",2,19,False
Queen of Spades,"['Queen of Spades', '7 of Hearts', '4 of Spades', '7 of Spades', '10 of Diamonds', '9 of Clubs', '3 of Diamonds', '9 of Hearts', '8 of Clubs', 'King of Diamonds', 'King of Clubs', 'Ace of Hearts', '9 of Spades']",0,10,4 of Diamonds,"['3 of Hearts', '6 of Hearts']",2,19,False
7 of Diamonds,"['7 of Diamonds', '2 of Clubs', 'Jack of Diamonds', '6 of Spades', '2 of Hearts', '5 of Clubs', '5 of Spades', '8 of Diamonds', '3 of Diamonds', 'King of Diamonds', 'King of Hearts']",17,22,6 of Clubs,"['9 of Spades', 'Ace of Hearts']",2,17,False
7 of Diamonds,"['7 of Diamonds', '2 of Clubs', 'Jack of Diamonds', '6 of Spades', '2 of Hearts', '5 of Clubs', '5 of Spades', '8 of Diamonds', '3 of Diamonds', 'King of Diamonds', 'King of Hearts', 'Queen of Spades']",9,19,6 of Clubs,"['9 of Spades', 'Ace of Hearts']",2,17,True
7 of Diamonds,"['7 of Diamonds', '2 of Clubs', 'Jack of Diamonds', '6 of Spades', '2 of Hearts', '5 of Clubs', '5 of Spades', '8 of Diamonds', '3 of Diamonds', 'King of Diamonds', 'King of Hearts', 'Queen of Spades', '3 of Spades', '8 of Spades']",0,5,6 of Clubs,"['9 of Spades', 'Ace of Hearts']",2,17,False
7 of Diamonds,"['7 of Diamonds', '2 of Clubs', 'Jack of Diamonds', '6 of Spades', '2 of Hearts', '5 of Clubs', '5 of Spades', '8 of Diamonds', '3 of Diamonds', 'King of Diamonds', 'King of Hearts', 'Queen of Spades', '3 of Spades', '8 of Spades']",3,12,6 of Clubs,"['9 of Spades', 'Ace of Hearts']",2,17,False
7 of Diamonds,"['7 of Diamonds', '2 of Clubs', 'Jack of Diamonds', '6 of Spades', '2 of Hearts', '5 of Clubs', '5 of Spades', '8 of Diamonds', '3 of Diamonds', 'King of Diamonds', 'King of Hearts', 'Queen of Spades', '3 of Spades', '8 of Spades', 'Ace of Diamonds']",0,10,6 of Clubs,"['9 of Spades', 'Ace of Hearts']",2,17,False
Jack of Spades,"['Jack of Spades', '3 of Spades', '4 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Spades', '2 of Clubs', '2 of Hearts', '8 of Hearts', '5 of Hearts', '8 of Spades']",19,26,9 of Spades,"['3 of Diamonds', 'Queen of Spades']",2,23,False
Jack of Spades,"['Jack of Spades', '3 of Spades', '4 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Spades', '2 of Clubs', '2 of Hearts', '8 of Hearts', '5 of Hearts', '8 of Spades', '9 of Hearts', 'Queen of Diamonds']",10,17,9 of Spades,"['3 of Diamonds', 'Queen of Spades']",2,23,True
Jack of Spades,"['Jack of Spades', '3 of Spades', '4 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Spades', '2 of Clubs', '2 of Hearts', '8 of Hearts', '5 of Hearts', '8 of Spades', '9 of Hearts', 'Queen of Diamonds', '6 of Diamonds']",0,2,9 of Spades,"['3 of Diamonds', 'Queen of Spades']",2,23,True
Jack of Spades,"['Jack of Spades', '3 of Spades', '4 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Spades', '2 of Clubs', '2 of Hearts', '8 of Hearts', '5 of Hearts', '8 of Spades', '9 of Hearts', 'Queen of Diamonds', '6 of Diamonds']",3,10,9 of Spades,"['3 of Diamonds', 'Queen of Spades']",2,23,True
Jack of Spades,"['Jack of Spades', '3 of Spades', '4 of Diamonds', 'King of Spades', 'Ace of Spades', '2 of Spades', '2 of Clubs', '2 of Hearts', '8 of Hearts', '5 of Hearts', '8 of Spades', '9 of Hearts', 'Queen of Diamonds', '6 of Diamonds']",0,13,9 of Spades,"['3 of Diamonds', 'Queen of Spades']",2,23,True
Queen of Hearts,"['Queen of Hearts', 'Jack of Clubs', '7 of Hearts', '2 of Clubs', '5 of Clubs', '10 of Diamonds', '10 of Clubs', '2 of Hearts', '4 of Diamonds', '6 of Clubs', '5 of Spades']",19,17,King of Hearts,"['5 of Hearts', 'Ace of Hearts', '4 of Clubs']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Clubs', '7 of Hearts', '2 of Clubs', '5 of Clubs', '10 of Diamonds', '10 of Clubs', '2 of Hearts', '4 of Diamonds', '6 of Clubs', '5 of Spades']",12,17,King of Hearts,"['5 of Hearts', 'Ace of Hearts', '4 of Clubs']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Clubs', '7 of Hearts', '2 of Clubs', '5 of Clubs', '10 of Diamonds', '10 of Clubs', '2 of Hearts', '4 of Diamonds', '6 of Clubs', '5 of Spades', '4 of Spades', '6 of Spades']",0,10,King of Hearts,"['5 of Hearts', 'Ace of Hearts', '4 of Clubs']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Clubs', '7 of Hearts', '2 of Clubs', '5 of Clubs', '10 of Diamonds', '10 of Clubs', '2 of Hearts', '4 of Diamonds', '6 of Clubs', '5 of Spades', '4 of Spades', '6 of Spades']",3,6,King of Hearts,"['5 of Hearts', 'Ace of Hearts', '4 of Clubs']",3,20,False
Queen of Hearts,"['Queen of Hearts', 'Jack of Clubs', '7 of Hearts', '2 of Clubs', '5 of Clubs', '10 of Diamonds', '10 of Clubs', '2 of Hearts', '4 of Diamonds', '6 of Clubs', '5 of Spades', '4 of Spades', '6 of Spades']",0,11,King of Hearts,"['5 of Hearts', 'Ace of Hearts', '4 of Clubs']",3,20,False
4 of Hearts,"['4 of Hearts', '10 of Clubs', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '3 of Hearts', '9 of Spades', '9 of Clubs', '4 of Spades']",19,17,5 of Hearts,"['Queen of Hearts', 'Queen of Clubs']",2,24,True
4 of Hearts,"['4 of Hearts', '10 of Clubs', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '3 of Hearts', '9 of Spades', '9 of Clubs', '4 of Spades']",13,21,5 of Hearts,"['Queen of Hearts', 'Queen of Clubs']",2,24,True
4 of Hearts,"['4 of Hearts', '10 of Clubs', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '3 of Hearts', '9 of Spades', '9 of Clubs', '4 of Spades', 'Jack of Spades']",0,8,5 of Hearts,"['Queen of Hearts', 'Queen of Clubs']",2,24,True
4 of Hearts,"['4 of Hearts', '10 of Clubs', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '3 of Hearts', '9 of Spades', '9 of Clubs', '4 of Spades', 'Jack of Spades']",3,12,5 of Hearts,"['Queen of Hearts', 'Queen of Clubs']",2,24,True
4 of Hearts,"['4 of Hearts', '10 of Clubs', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '5 of Diamonds', '3 of Diamonds', '3 of Hearts', '9 of Spades', '9 of Clubs', '4 of Spades', 'Jack of Spades']",0,13,5 of Hearts,"['Queen of Hearts', 'Queen of Clubs']",2,24,True
9 of Diamonds,"['9 of Diamonds', 'King of Diamonds', '5 of Diamonds', '10 of Spades', '5 of Hearts', '5 of Clubs', '6 of Clubs', '4 of Spades', '4 of Clubs', '7 of Clubs', '6 of Diamonds']",20,19,9 of Spades,['8 of Diamonds'],1,17,True
9 of Diamonds,"['9 of Diamonds', 'King of Diamonds', '5 of Diamonds', '10 of Spades', '5 of Hearts', '5 of Clubs', '6 of Clubs', '4 of Spades', '4 of Clubs', '7 of Clubs', '6 of Diamonds', '4 of Diamonds']",14,25,9 of Spades,['8 of Diamonds'],1,17,False
9 of Diamonds,"['9 of Diamonds', 'King of Diamonds', '5 of Diamonds', '10 of Spades', '5 of Hearts', '5 of Clubs', '6 of Clubs', '4 of Spades', '4 of Clubs', '7 of Clubs', '6 of Diamonds', '4 of Diamonds', 'Queen of Hearts']",0,11,9 of Spades,['8 of Diamonds'],1,17,False
9 of Diamonds,"['9 of Diamonds', 'King of Diamonds', '5 of Diamonds', '10 of Spades', '5 of Hearts', '5 of Clubs', '6 of Clubs', '4 of Spades', '4 of Clubs', '7 of Clubs', '6 of Diamonds', '4 of Diamonds', 'Queen of Hearts']",6,13,9 of Spades,['8 of Diamonds'],1,17,False
9 of Diamonds,"['9 of Diamonds', 'King of Diamonds', '5 of Diamonds', '10 of Spades', '5 of Hearts', '5 of Clubs', '6 of Clubs', '4 of Spades', '4 of Clubs', '7 of Clubs', '6 of Diamonds', '4 of Diamonds', 'Queen of Hearts', '8 of Spades', 'Ace of Diamonds', 'King of Clubs']",0,13,9 of Spades,['8 of Diamonds'],1,17,False
3 of Spades,"['3 of Spades', '3 of Clubs', 'King of Diamonds', 'Queen of Hearts', 'Queen of Diamonds', '9 of Hearts', 'Ace of Clubs', '7 of Hearts', '7 of Spades', '4 of Hearts', '7 of Diamonds']",21,18,Ace of Diamonds,"['3 of Diamonds', '5 of Spades', '9 of Clubs']",3,20,False
3 of Spades,"['3 of Spades', '3 of Clubs', 'King of Diamonds', 'Queen of Hearts', 'Queen of Diamonds', '9 of Hearts', 'Ace of Clubs', '7 of Hearts', '7 of Spades', '4 of Hearts', '7 of Diamonds', '5 of Hearts']",16,20,Ace of Diamonds,"['3 of Diamonds', '5 of Spades', '9 of Clubs']",3,20,False
3 of Spades,"['3 of Spades', '3 of Clubs', 'King of Diamonds', 'Queen of Hearts', 'Queen of Diamonds', '9 of Hearts', 'Ace of Clubs', '7 of Hearts', '7 of Spades', '4 of Hearts', '7 of Diamonds', '5 of Hearts', '10 of Clubs', '8 of Diamonds']",0,10,Ace of Diamonds,"['3 of Diamonds', '5 of Spades', '9 of Clubs']",3,20,False
3 of Spades,"['3 of Spades', '3 of Clubs', 'King of Diamonds', 'Queen of Hearts', 'Queen of Diamonds', '9 of Hearts', 'Ace of Clubs', '7 of Hearts', '7 of Spades', '4 of Hearts', '7 of Diamonds', '5 of Hearts', '10 of Clubs', '8 of Diamonds']",7,7,Ace of Diamonds,"['3 of Diamonds', '5 of Spades', '9 of Clubs']",3,20,False
3 of Spades,"['3 of Spades', '3 of Clubs', 'King of Diamonds', 'Queen of Hearts', 'Queen of Diamonds', '9 of Hearts', 'Ace of Clubs', '7 of Hearts', '7 of Spades', '4 of Hearts', '7 of Diamonds', '5 of Hearts', '10 of Clubs', '8 of Diamonds', 'King of Clubs']",0,11,Ace of Diamonds,"['3 of Diamonds', '5 of Spades', '9 of Clubs']",3,20,False
Queen of Diamonds,"['Queen of Diamonds', '9 of Hearts', '5 of Clubs', '8 of Spades', '3 of Spades', '2 of Hearts', '10 of Spades', '7 of Clubs', '9 of Spades', '2 of Spades', 'King of Clubs']",22,19,Jack of Spades,"['Ace of Diamonds', '2 of Diamonds', 'Ace of Clubs', '7 of Hearts']",4,21,False
Queen of Diamonds,"['Queen of Diamonds', '9 of Hearts', '5 of Clubs', '8 of Spades', '3 of Spades', '2 of Hearts', '10 of Spades', '7 of Clubs', '9 of Spades', '2 of Spades', 'King of Clubs', '5 of Spades']",18,24,Jack of Spades,"['Ace of Diamonds', '2 of Diamonds', 'Ace of Clubs', '7 of Hearts']",4,21,False
Queen of Diamonds,"['Queen of Diamonds', '9 of Hearts', '5 of Clubs', '8 of Spades', '3 of Spades', '2 of Hearts', '10 of Spades', '7 of Clubs', '9 of Spades', '2 of Spades', 'King of Clubs', '5 of Spades', '3 of Clubs', 'Queen of Spades']",0,12,Jack of Spades,"['Ace of Diamonds', '2 of Diamonds', 'Ace of Clubs', '7 of Hearts']",4,21,False
Queen of Diamonds,"['Queen of Diamonds', '9 of Hearts', '5 of Clubs', '8 of Spades', '3 of Spades', '2 of Hearts', '10 of Spades', '7 of Clubs', '9 of Spades', '2 of Spades', 'King of Clubs', '5 of Spades', '3 of Clubs', 'Queen of Spades']",8,22,Jack of Spades,"['Ace of Diamonds', '2 of Diamonds', 'Ace of Clubs', '7 of Hearts']",4,21,False
Queen of Diamonds,"['Queen of Diamonds', '9 of Hearts', '5 of Clubs', '8 of Spades', '3 of Spades', '2 of Hearts', '10 of Spades', '7 of Clubs', '9 of Spades', '2 of Spades', 'King of Clubs', '5 of Spades', '3 of Clubs', 'Queen of Spades', '6 of Hearts']",0,12,Jack of Spades,"['Ace of Diamonds', '2 of Diamonds', 'Ace of Clubs', '7 of Hearts']",4,21,False
5 of Clubs,"['5 of Clubs', '5 of Hearts', '7 of Spades', '7 of Clubs', '10 of Hearts', '7 of Hearts', 'King of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Hearts', '8 of Diamonds']",23,22,Queen of Diamonds,"['9 of Diamonds', 'Ace of Hearts', '2 of Clubs']",3,17,False
5 of Clubs,"['5 of Clubs', '5 of Hearts', '7 of Spades', '7 of Clubs', '10 of Hearts', '7 of Hearts', 'King of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Hearts', '8 of Diamonds', 'Queen of Spades']",18,17,Queen of Diamonds,"['9 of Diamonds', 'Ace of Hearts', '2 of Clubs']",3,17,False
5 of Clubs,"['5 of Clubs', '5 of Hearts', '7 of Spades', '7 of Clubs', '10 of Hearts', '7 of Hearts', 'King of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Hearts', '8 of Diamonds', 'Queen of Spades']",0,17,Queen of Diamonds,"['9 of Diamonds', 'Ace of Hearts', '2 of Clubs']",3,17,False
5 of Clubs,"['5 of Clubs', '5 of Hearts', '7 of Spades', '7 of Clubs', '10 of Hearts', '7 of Hearts', 'King of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Hearts', '8 of Diamonds', 'Queen of Spades']",8,12,Queen of Diamonds,"['9 of Diamonds', 'Ace of Hearts', '2 of Clubs']",3,17,False
5 of Clubs,"['5 of Clubs', '5 of Hearts', '7 of Spades', '7 of Clubs', '10 of Hearts', '7 of Hearts', 'King of Diamonds', 'Jack of Spades', '2 of Diamonds', 'King of Hearts', '8 of Diamonds', 'Queen of Spades']",0,18,Queen of Diamonds,"['9 of Diamonds', 'Ace of Hearts', '2 of Clubs']",3,17,True
6 of Diamonds,"['6 of Diamonds', '9 of Clubs', 'Jack of Clubs', 'Queen of Diamonds', '5 of Clubs', '10 of Clubs', '4 of Diamonds', '5 of Spades', '7 of Clubs', '8 of Spades', 'Ace of Hearts']",23,19,10 of Spades,"['7 of Hearts', '3 of Diamonds', '9 of Hearts']",3,25,True
6 of Diamonds,"['6 of Diamonds', '9 of Clubs', 'Jack of Clubs', 'Queen of Diamonds', '5 of Clubs', '10 of Clubs', '4 of Diamonds', '5 of Spades', '7 of Clubs', '8 of Spades', 'Ace of Hearts']",18,15,10 of Spades,"['7 of Hearts', '3 of Diamonds', '9 of Hearts']",3,25,True
6 of Diamonds,"['6 of Diamonds', '9 of Clubs', 'Jack of Clubs', 'Queen of Diamonds', '5 of Clubs', '10 of Clubs', '4 of Diamonds', '5 of Spades', '7 of Clubs', '8 of Spades', 'Ace of Hearts']",0,14,10 of Spades,"['7 of Hearts', '3 of Diamonds', '9 of Hearts']",3,25,True
6 of Diamonds,"['6 of Diamonds', '9 of Clubs', 'Jack of Clubs', 'Queen of Diamonds', '5 of Clubs', '10 of Clubs', '4 of Diamonds', '5 of Spades', '7 of Clubs', '8 of Spades', 'Ace of Hearts']",8,12,10 of Spades,"['7 of Hearts', '3 of Diamonds', '9 of Hearts']",3,25,True
6 of Diamonds,"['6 of Diamonds', '9 of Clubs', 'Jack of Clubs', 'Queen of Diamonds', '5 of Clubs', '10 of Clubs', '4 of Diamonds', '5 of Spades', '7 of Clubs', '8 of Spades', 'Ace of Hearts']",0,9,10 of Spades,"['7 of Hearts', '3 of Diamonds', '9 of Hearts']",3,25,True
King of Diamonds,"['King of Diamonds', 'King of Spades', '7 of Diamonds', '6 of Diamonds', '6 of Hearts', 'Ace of Spades', '3 of Hearts', 'Jack of Spades', '10 of Spades', 'Queen of Spades', '10 of Diamonds']",23,17,King of Hearts,"['2 of Hearts', '9 of Clubs']",2,21,False
King of Diamonds,"['King of Diamonds', 'King of Spades', '7 of Diamonds', '6 of Diamonds', '6 of Hearts', 'Ace of Spades', '3 of Hearts', 'Jack of Spades', '10 of Spades', 'Queen of Spades', '10 of Diamonds']",24,25,King of Hearts,"['2 of Hearts', '9 of Clubs']",2,21,False
King of Diamonds,"['King of Diamonds', 'King of Spades', '7 of Diamonds', '6 of Diamonds', '6 of Hearts', 'Ace of Spades', '3 of Hearts', 'Jack of Spades', '10 of Spades', 'Queen of Spades', '10 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '2 of Diamonds', 'Ace of Hearts', '5 of Diamonds', '8 of Spades']",0,4,King of Hearts,"['2 of Hearts', '9 of Clubs']",2,21,False
King of Diamonds,"['King of Diamonds', 'King of Spades', '7 of Diamonds', '6 of Diamonds', '6 of Hearts', 'Ace of Spades', '3 of Hearts', 'Jack of Spades', '10 of Spades', 'Queen of Spades', '10 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '2 of Diamonds', 'Ace of Hearts', '5 of Diamonds', '8 of Spades']",8,20,King of Hearts,"['2 of Hearts', '9 of Clubs']",2,21,False
King of Diamonds,"['King of Diamonds', 'King of Spades', '7 of Diamonds', '6 of Diamonds', '6 of Hearts', 'Ace of Spades', '3 of Hearts', 'Jack of Spades', '10 of Spades', 'Queen of Spades', '10 of Diamonds', 'Queen of Clubs', '9 of Diamonds', '2 of Diamonds', 'Ace of Hearts', '5 of Diamonds', '8 of Spades']",0,20,King of Hearts,"['2 of Hearts', '9 of Clubs']",2,21,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '2 of Hearts', '8 of Clubs', '6 of Spades', '7 of Diamonds', '2 of Diamonds', 'Jack of Hearts', '6 of Hearts', '5 of Diamonds', 'King of Spades']",24,18,Ace of Hearts,"['5 of Spades', '4 of Clubs', 'Ace of Diamonds', '3 of Hearts']",4,17,True
4 of Hearts,"['4 of Hearts', '8 of Hearts', '2 of Hearts', '8 of Clubs', '6 of Spades', '7 of Diamonds', '2 of Diamonds', 'Jack of Hearts', '6 of Hearts', '5 of Diamonds', 'King of Spades', '8 of Diamonds']",24,14,Ace of Hearts,"['5 of Spades', '4 of Clubs', 'Ace of Diamonds', '3 of Hearts']",4,17,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '2 of Hearts', '8 of Clubs', '6 of Spades', '7 of Diamonds', '2 of Diamonds', 'Jack of Hearts', '6 of Hearts', '5 of Diamonds', 'King of Spades', '8 of Diamonds']",0,9,Ace of Hearts,"['5 of Spades', '4 of Clubs', 'Ace of Diamonds', '3 of Hearts']",4,17,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '2 of Hearts', '8 of Clubs', '6 of Spades', '7 of Diamonds', '2 of Diamonds', 'Jack of Hearts', '6 of Hearts', '5 of Diamonds', 'King of Spades', '8 of Diamonds']",8,16,Ace of Hearts,"['5 of Spades', '4 of Clubs', 'Ace of Diamonds', '3 of Hearts']",4,17,False
4 of Hearts,"['4 of Hearts', '8 of Hearts', '2 of Hearts', '8 of Clubs', '6 of Spades', '7 of Diamonds', '2 of Diamonds', 'Jack of Hearts', '6 of Hearts', '5 of Diamonds', 'King of Spades', '8 of Diamonds']",0,15,Ace of Hearts,"['5 of Spades', '4 of Clubs', 'Ace of Diamonds', '3 of Hearts']",4,17,False
6 of Diamonds,"['6 of Diamonds', '4 of Hearts', '2 of Hearts', 'Ace of Diamonds', '10 of Diamonds', '7 of Diamonds', '8 of Diamonds', '10 of Spades', '8 of Clubs', '7 of Clubs', 'Jack of Hearts']",28,22,3 of Hearts,"['9 of Spades', '5 of Clubs']",2,20,False
6 of Diamonds,"['6 of Diamonds', '4 of Hearts', '2 of Hearts', 'Ace of Diamonds', '10 of Diamonds', '7 of Diamonds', '8 of Diamonds', '10 of Spades', '8 of Clubs', '7 of Clubs', 'Jack of Hearts', '3 of Clubs', 'Ace of Spades', '2 of Diamonds', '10 of Clubs']",25,21,3 of Hearts,"['9 of Spades', '5 of Clubs']",2,20,True
6 of Diamonds,"['6 of Diamonds', '4 of Hearts', '2 of Hearts', 'Ace of Diamonds', '10 of Diamonds', '7 of Diamonds', '8 of Diamonds', '10 of Spades', '8 of Clubs', '7 of Clubs', 'Jack of Hearts', '3 of Clubs', 'Ace of Spades', '2 of Diamonds', '10 of Clubs', 'Queen of Spades']",0,15,3 of Hearts,"['9 of Spades', '5 of Clubs']",2,20,False
6 of Diamonds,"['6 of Diamonds', '4 of Hearts', '2 of Hearts', 'Ace of Diamonds', '10 of Diamonds', '7 of Diamonds', '8 of Diamonds', '10 of Spades', '8 of Clubs', '7 of Clubs', 'Jack of Hearts', '3 of Clubs', 'Ace of Spades', '2 of Diamonds', '10 of Clubs', 'Queen of Spades']",8,18,3 of Hearts,"['9 of Spades', '5 of Clubs']",2,20,False
6 of Diamonds,"['6 of Diamonds', '4 of Hearts', '2 of Hearts', 'Ace of Diamonds', '10 of Diamonds', '7 of Diamonds', '8 of Diamonds', '10 of Spades', '8 of Clubs', '7 of Clubs', 'Jack of Hearts', '3 of Clubs', 'Ace of Spades', '2 of Diamonds', '10 of Clubs', 'Queen of Spades']",0,17,3 of Hearts,"['9 of Spades', '5 of Clubs']",2,20,False
9 of Spades,"['9 of Spades', '4 of Diamonds', '7 of Hearts', '10 of Spades', '4 of Clubs', '5 of Hearts', '4 of Spades', '10 of Hearts', 'Queen of Diamonds', '3 of Hearts', '3 of Diamonds']",30,24,9 of Diamonds,['10 of Clubs'],1,19,False
9 of Spades,"['9 of Spades', '4 of Diamonds', '7 of Hearts', '10 of Spades', '4 of Clubs', '5 of Hearts', '4 of Spades', '10 of Hearts', 'Queen of Diamonds', '3 of Hearts', '3 of Diamonds', '3 of Clubs', 'Jack of Hearts']",26,24,9 of Diamonds,['10 of Clubs'],1,19,False
9 of Spades,"['9 of Spades', '4 of Diamonds', '7 of Hearts', '10 of Spades', '4 of Clubs', '5 of Hearts', '4 of Spades', '10 of Hearts', 'Queen of Diamonds', '3 of Hearts', '3 of Diamonds', '3 of Clubs', 'Jack of Hearts', 'Queen of Clubs']",0,9,9 of Diamonds,['10 of Clubs'],1,19,False
9 of Spades,"['9 of Spades', '4 of Diamonds', '7 of Hearts', '10 of Spades', '4 of Clubs', '5 of Hearts', '4 of Spades', '10 of Hearts', 'Queen of Diamonds', '3 of Hearts', '3 of Diamonds', '3 of Clubs', 'Jack of Hearts', 'Queen of Clubs']",8,20,9 of Diamonds,['10 of Clubs'],1,19,True
9 of Spades,"['9 of Spades', '4 of Diamonds', '7 of Hearts', '10 of Spades', '4 of Clubs', '5 of Hearts', '4 of Spades', '10 of Hearts', 'Queen of Diamonds', '3 of Hearts', '3 of Diamonds', '3 of Clubs', 'Jack of Hearts', 'Queen of Clubs']",0,3,9 of Diamonds,['10 of Clubs'],1,19,False
10 of Spades,"['10 of Spades', '5 of Hearts', '5 of Spades', '4 of Clubs', '5 of Clubs', '10 of Clubs', '7 of Hearts', '5 of Diamonds', '8 of Diamonds', '9 of Spades', '2 of Clubs']",35,23,10 of Hearts,"['6 of Diamonds', '3 of Spades']",2,19,False
10 of Spades,"['10 of Spades', '5 of Hearts', '5 of Spades', '4 of Clubs', '5 of Clubs', '10 of Clubs', '7 of Hearts', '5 of Diamonds', '8 of Diamonds', '9 of Spades', '2 of Clubs', 'Ace of Spades', '7 of Clubs', 'King of Diamonds', 'Queen of Hearts', '3 of Diamonds']",27,19,10 of Hearts,"['6 of Diamonds', '3 of Spades']",2,19,False
10 of Spades,"['10 of Spades', '5 of Hearts', '5 of Spades', '4 of Clubs', '5 of Clubs', '10 of Clubs', '7 of Hearts', '5 of Diamonds', '8 of Diamonds', '9 of Spades', '2 of Clubs', 'Ace of Spades', '7 of Clubs', 'King of Diamonds', 'Queen of Hearts', '3 of Diamonds', 'King of Clubs']",0,17,10 of Hearts,"['6 of Diamonds', '3 of Spades']",2,19,False
10 of Spades,"['10 of Spades', '5 of Hearts', '5 of Spades', '4 of Clubs', '5 of Clubs', '10 of Clubs', '7 of Hearts', '5 of Diamonds', '8 of Diamonds', '9 of Spades', '2 of Clubs', 'Ace of Spades', '7 of Clubs', 'King of Diamonds', 'Queen of Hearts', '3 of Diamonds', 'King of Clubs']",8,13,10 of Hearts,"['6 of Diamonds', '3 of Spades']",2,19,False
10 of Spades,"['10 of Spades', '5 of Hearts', '5 of Spades', '4 of Clubs', '5 of Clubs', '10 of Clubs', '7 of Hearts', '5 of Diamonds', '8 of Diamonds', '9 of Spades', '2 of Clubs', 'Ace of Spades', '7 of Clubs', 'King of Diamonds', 'Queen of Hearts', '3 of Diamonds', 'King of Clubs']",0,11,10 of Hearts,"['6 of Diamonds', '3 of Spades']",2,19,False
8 of Clubs,"['8 of Clubs', 'Ace of Diamonds', '7 of Clubs', '9 of Diamonds', 'King of Spades', '5 of Hearts', 'Jack of Hearts', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds']",37,21,Queen of Clubs,['King of Diamonds'],1,18,True
8 of Clubs,"['8 of Clubs', 'Ace of Diamonds', '7 of Clubs', '9 of Diamonds', 'King of Spades', '5 of Hearts', 'Jack of Hearts', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '3 of Hearts', '10 of Clubs']",27,19,Queen of Clubs,['King of Diamonds'],1,18,True
8 of Clubs,"['8 of Clubs', 'Ace of Diamonds', '7 of Clubs', '9 of Diamonds', 'King of Spades', '5 of Hearts', 'Jack of Hearts', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '3 of Hearts', '10 of Clubs']",0,15,Queen of Clubs,['King of Diamonds'],1,18,False
8 of Clubs,"['8 of Clubs', 'Ace of Diamonds', '7 of Clubs', '9 of Diamonds', 'King of Spades', '5 of Hearts', 'Jack of Hearts', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '3 of Hearts', '10 of Clubs']",8,18,Queen of Clubs,['King of Diamonds'],1,18,False
8 of Clubs,"['8 of Clubs', 'Ace of Diamonds', '7 of Clubs', '9 of Diamonds', 'King of Spades', '5 of Hearts', 'Jack of Hearts', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '3 of Hearts', '10 of Clubs']",0,11,Queen of Clubs,['King of Diamonds'],1,18,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '8 of Spades', '7 of Spades', '2 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', 'Jack of Diamonds', '10 of Spades', '3 of Spades']",39,23,6 of Hearts,"['6 of Spades', 'King of Clubs']",2,17,False
Ace of Spades,"['Ace of Spades', '4 of Hearts', '8 of Hearts', '8 of Spades', '7 of Spades', '2 of Clubs', 'Jack of Hearts', 'Queen of Diamonds', 'Jack of Diamonds', '10 of Spades', '3 of Spades', 'Ace of Hearts', 'Jack of Spades']",28,18,6 of Hearts,"['6 of Spades', 'King of Clubs']",2,17,True
