Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
6 of Spades,"['6 of Spades', '10 of Spades', '3 of Spades', 'King of Hearts', '2 of Diamonds', '10 of Diamonds', '5 of Diamonds', '4 of Clubs', '8 of Clubs', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds']",7,12,Jack of Hearts,"['Ace of Clubs', 'Ace of Hearts', '4 of Diamonds', '7 of Clubs']",4,19,False
6 of Spades,"['6 of Spades', '10 of Spades', '3 of Spades', 'King of Hearts', '2 of Diamonds', '10 of Diamonds', '5 of Diamonds', '4 of Clubs', '8 of Clubs', '7 of Diamonds', 'Queen of Clubs', '9 of Diamonds']",0,17,Jack of Hearts,"['Ace of Clubs', 'Ace of Hearts', '4 of Diamonds', '7 of Clubs']",4,19,False
6 of Diamonds,"['6 of Diamonds', '2 of Diamonds', 'King of Diamonds', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', 'Jack of Spades', 'Jack of Hearts', '5 of Clubs', '3 of Hearts', 'Ace of Spades']",28,21,2 of Hearts,"['Ace of Diamonds', 'Queen of Hearts']",2,17,True
6 of Diamonds,"['6 of Diamonds', '2 of Diamonds', 'King of Diamonds', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', 'Jack of Spades', 'Jack of Hearts', '5 of Clubs', '3 of Hearts', 'Ace of Spades', '9 of Clubs']",18,16,2 of Hearts,"['Ace of Diamonds', 'Queen of Hearts']",2,17,False
6 of Diamonds,"['6 of Diamonds', '2 of Diamonds', 'King of Diamonds', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', 'Jack of Spades', 'Jack of Hearts', '5 of Clubs', '3 of Hearts', 'Ace of Spades', '9 of Clubs']",0,20,2 of Hearts,"['Ace of Diamonds', 'Queen of Hearts']",2,17,True
6 of Diamonds,"['6 of Diamonds', '2 of Diamonds', 'King of Diamonds', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', 'Jack of Spades', 'Jack of Hearts', '5 of Clubs', '3 of Hearts', 'Ace of Spades', '9 of Clubs']",7,15,2 of Hearts,"['Ace of Diamonds', 'Queen of Hearts']",2,17,False
6 of Diamonds,"['6 of Diamonds', '2 of Diamonds', 'King of Diamonds', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', 'Jack of Spades', 'Jack of Hearts', '5 of Clubs', '3 of Hearts', 'Ace of Spades', '9 of Clubs']",0,4,2 of Hearts,"['Ace of Diamonds', 'Queen of Hearts']",2,17,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Ace of Hearts', '4 of Clubs', '3 of Spades', 'Queen of Clubs', 'Jack of Spades', '6 of Hearts', 'King of Diamonds', 'Queen of Hearts', '2 of Spades']",31,22,5 of Diamonds,['10 of Spades'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Ace of Hearts', '4 of Clubs', '3 of Spades', 'Queen of Clubs', 'Jack of Spades', '6 of Hearts', 'King of Diamonds', 'Queen of Hearts', '2 of Spades', '2 of Hearts', '8 of Diamonds', '7 of Diamonds']",21,19,5 of Diamonds,['10 of Spades'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Ace of Hearts', '4 of Clubs', '3 of Spades', 'Queen of Clubs', 'Jack of Spades', '6 of Hearts', 'King of Diamonds', 'Queen of Hearts', '2 of Spades', '2 of Hearts', '8 of Diamonds', '7 of Diamonds', '4 of Spades', '2 of Clubs', '6 of Diamonds']",0,20,5 of Diamonds,['10 of Spades'],1,19,True
9 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Ace of Hearts', '4 of Clubs', '3 of Spades', 'Queen of Clubs', 'Jack of Spades', '6 of Hearts', 'King of Diamonds', 'Queen of Hearts', '2 of Spades', '2 of Hearts', '8 of Diamonds', '7 of Diamonds', '4 of Spades', '2 of Clubs', '6 of Diamonds']",8,26,5 of Diamonds,['10 of Spades'],1,19,False
9 of Clubs,"['9 of Clubs', '4 of Diamonds', 'Ace of Hearts', '4 of Clubs', '3 of Spades', 'Queen of Clubs', 'Jack of Spades', '6 of Hearts', 'King of Diamonds', 'Queen of Hearts', '2 of Spades', '2 of Hearts', '8 of Diamonds', '7 of Diamonds', '4 of Spades', '2 of Clubs', '6 of Diamonds', 'Queen of Diamonds']",0,12,5 of Diamonds,['10 of Spades'],1,19,False
6 of Clubs,"['6 of Clubs', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', 'Jack of Hearts', '9 of Clubs', 'Jack of Spades', '6 of Diamonds', '2 of Hearts', '5 of Diamonds', '4 of Diamonds']",32,18,7 of Diamonds,"['8 of Hearts', 'Queen of Clubs']",2,24,True
6 of Clubs,"['6 of Clubs', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', 'Jack of Hearts', '9 of Clubs', 'Jack of Spades', '6 of Diamonds', '2 of Hearts', '5 of Diamonds', '4 of Diamonds', '7 of Hearts']",21,17,7 of Diamonds,"['8 of Hearts', 'Queen of Clubs']",2,24,True
6 of Clubs,"['6 of Clubs', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', 'Jack of Hearts', '9 of Clubs', 'Jack of Spades', '6 of Diamonds', '2 of Hearts', '5 of Diamonds', '4 of Diamonds', '7 of Hearts']",0,19,7 of Diamonds,"['8 of Hearts', 'Queen of Clubs']",2,24,True
6 of Clubs,"['6 of Clubs', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', 'Jack of Hearts', '9 of Clubs', 'Jack of Spades', '6 of Diamonds', '2 of Hearts', '5 of Diamonds', '4 of Diamonds', '7 of Hearts']",8,8,7 of Diamonds,"['8 of Hearts', 'Queen of Clubs']",2,24,True
6 of Clubs,"['6 of Clubs', 'Jack of Diamonds', 'Ace of Spades', '7 of Spades', 'Jack of Hearts', '9 of Clubs', 'Jack of Spades', '6 of Diamonds', '2 of Hearts', '5 of Diamonds', '4 of Diamonds', '7 of Hearts']",0,9,7 of Diamonds,"['8 of Hearts', 'Queen of Clubs']",2,24,True
King of Spades,"['King of Spades', 'King of Clubs', '3 of Spades', '3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '5 of Diamonds', '2 of Diamonds', '6 of Clubs', 'Queen of Clubs', '7 of Diamonds']",33,23,6 of Diamonds,"['Ace of Diamonds', '3 of Hearts', '6 of Hearts']",3,20,False
King of Spades,"['King of Spades', 'King of Clubs', '3 of Spades', '3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '5 of Diamonds', '2 of Diamonds', '6 of Clubs', 'Queen of Clubs', '7 of Diamonds', 'Queen of Hearts']",22,17,6 of Diamonds,"['Ace of Diamonds', '3 of Hearts', '6 of Hearts']",3,20,False
King of Spades,"['King of Spades', 'King of Clubs', '3 of Spades', '3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '5 of Diamonds', '2 of Diamonds', '6 of Clubs', 'Queen of Clubs', '7 of Diamonds', 'Queen of Hearts', '4 of Hearts']",0,15,6 of Diamonds,"['Ace of Diamonds', '3 of Hearts', '6 of Hearts']",3,20,False
King of Spades,"['King of Spades', 'King of Clubs', '3 of Spades', '3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '5 of Diamonds', '2 of Diamonds', '6 of Clubs', 'Queen of Clubs', '7 of Diamonds', 'Queen of Hearts', '4 of Hearts']",8,8,6 of Diamonds,"['Ace of Diamonds', '3 of Hearts', '6 of Hearts']",3,20,False
King of Spades,"['King of Spades', 'King of Clubs', '3 of Spades', '3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '5 of Diamonds', '2 of Diamonds', '6 of Clubs', 'Queen of Clubs', '7 of Diamonds', 'Queen of Hearts', '4 of Hearts']",0,17,6 of Diamonds,"['Ace of Diamonds', '3 of Hearts', '6 of Hearts']",3,20,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Diamonds', 'Queen of Clubs', 'Ace of Spades', 'King of Diamonds', '7 of Diamonds', 'Ace of Clubs', 'Queen of Hearts', '10 of Clubs', 'Ace of Hearts', '10 of Spades']",36,19,Jack of Diamonds,['9 of Diamonds'],1,19,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Diamonds', 'Queen of Clubs', 'Ace of Spades', 'King of Diamonds', '7 of Diamonds', 'Ace of Clubs', 'Queen of Hearts', '10 of Clubs', 'Ace of Hearts', '10 of Spades', '9 of Spades', '5 of Clubs', '10 of Hearts']",24,24,Jack of Diamonds,['9 of Diamonds'],1,19,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Diamonds', 'Queen of Clubs', 'Ace of Spades', 'King of Diamonds', '7 of Diamonds', 'Ace of Clubs', 'Queen of Hearts', '10 of Clubs', 'Ace of Hearts', '10 of Spades', '9 of Spades', '5 of Clubs', '10 of Hearts', '4 of Spades', '9 of Hearts']",0,8,Jack of Diamonds,['9 of Diamonds'],1,19,False
Jack of Clubs,"['Jack of Clubs', 'Queen of Diamonds', 'Queen of Clubs', 'Ace of Spades', 'King of Diamonds', '7 of Diamonds', 'Ace of Clubs', 'Queen of Hearts', '10 of Clubs', 'Ace of Hearts', '10 of Spades', '9 of Spades', '5 of Clubs', '10 of Hearts', '4 of Spades', '9 of Hearts']",8,20,Jack of Diamonds,['9 of Diamonds'],1,19,True
Jack of Clubs,"['Jack of Clubs', 'Queen of Diamonds', 'Queen of Clubs', 'Ace of Spades', 'King of Diamonds', '7 of Diamonds', 'Ace of Clubs', 'Queen of Hearts', '10 of Clubs', 'Ace of Hearts', '10 of Spades', '9 of Spades', '5 of Clubs', '10 of Hearts', '4 of Spades', '9 of Hearts']",0,11,Jack of Diamonds,['9 of Diamonds'],1,19,False
Ace of Clubs,"['Ace of Clubs', 'King of Diamonds', 'Jack of Hearts', 'King of Spades', 'King of Clubs', '8 of Spades', 'Jack of Spades', '5 of Clubs', '3 of Hearts', '7 of Clubs', '10 of Hearts']",36,20,7 of Spades,"['Ace of Diamonds', 'Queen of Hearts', '4 of Hearts', '6 of Diamonds']",4,22,True
Ace of Clubs,"['Ace of Clubs', 'King of Diamonds', 'Jack of Hearts', 'King of Spades', 'King of Clubs', '8 of Spades', 'Jack of Spades', '5 of Clubs', '3 of Hearts', '7 of Clubs', '10 of Hearts']",27,19,7 of Spades,"['Ace of Diamonds', 'Queen of Hearts', '4 of Hearts', '6 of Diamonds']",4,22,True
Ace of Clubs,"['Ace of Clubs', 'King of Diamonds', 'Jack of Hearts', 'King of Spades', 'King of Clubs', '8 of Spades', 'Jack of Spades', '5 of Clubs', '3 of Hearts', '7 of Clubs', '10 of Hearts', '4 of Spades', '5 of Diamonds', '8 of Hearts']",0,18,7 of Spades,"['Ace of Diamonds', 'Queen of Hearts', '4 of Hearts', '6 of Diamonds']",4,22,True
Ace of Clubs,"['Ace of Clubs', 'King of Diamonds', 'Jack of Hearts', 'King of Spades', 'King of Clubs', '8 of Spades', 'Jack of Spades', '5 of Clubs', '3 of Hearts', '7 of Clubs', '10 of Hearts', '4 of Spades', '5 of Diamonds', '8 of Hearts']",8,8,7 of Spades,"['Ace of Diamonds', 'Queen of Hearts', '4 of Hearts', '6 of Diamonds']",4,22,True
Ace of Clubs,"['Ace of Clubs', 'King of Diamonds', 'Jack of Hearts', 'King of Spades', 'King of Clubs', '8 of Spades', 'Jack of Spades', '5 of Clubs', '3 of Hearts', '7 of Clubs', '10 of Hearts', '4 of Spades', '5 of Diamonds', '8 of Hearts']",0,17,7 of Spades,"['Ace of Diamonds', 'Queen of Hearts', '4 of Hearts', '6 of Diamonds']",4,22,True
10 of Diamonds,"['10 of Diamonds', '10 of Spades', 'King of Spades', '9 of Clubs', '3 of Spades', '2 of Diamonds', '4 of Hearts', 'Jack of Clubs', '6 of Diamonds', 'Ace of Spades', 'Jack of Diamonds']",36,20,7 of Diamonds,"['Ace of Hearts', '7 of Clubs']",2,18,True
10 of Diamonds,"['10 of Diamonds', '10 of Spades', 'King of Spades', '9 of Clubs', '3 of Spades', '2 of Diamonds', '4 of Hearts', 'Jack of Clubs', '6 of Diamonds', 'Ace of Spades', 'Jack of Diamonds']",29,17,7 of Diamonds,"['Ace of Hearts', '7 of Clubs']",2,18,False
10 of Diamonds,"['10 of Diamonds', '10 of Spades', 'King of Spades', '9 of Clubs', '3 of Spades', '2 of Diamonds', '4 of Hearts', 'Jack of Clubs', '6 of Diamonds', 'Ace of Spades', 'Jack of Diamonds', '3 of Diamonds', '2 of Spades']",0,6,7 of Diamonds,"['Ace of Hearts', '7 of Clubs']",2,18,False
10 of Diamonds,"['10 of Diamonds', '10 of Spades', 'King of Spades', '9 of Clubs', '3 of Spades', '2 of Diamonds', '4 of Hearts', 'Jack of Clubs', '6 of Diamonds', 'Ace of Spades', 'Jack of Diamonds', '3 of Diamonds', '2 of Spades']",9,26,7 of Diamonds,"['Ace of Hearts', '7 of Clubs']",2,18,False
10 of Diamonds,"['10 of Diamonds', '10 of Spades', 'King of Spades', '9 of Clubs', '3 of Spades', '2 of Diamonds', '4 of Hearts', 'Jack of Clubs', '6 of Diamonds', 'Ace of Spades', 'Jack of Diamonds', '3 of Diamonds', '2 of Spades', 'Jack of Hearts']",0,11,7 of Diamonds,"['Ace of Hearts', '7 of Clubs']",2,18,False
6 of Spades,"['6 of Spades', '9 of Hearts', 'Jack of Clubs', '2 of Hearts', '8 of Clubs', '6 of Clubs', '2 of Spades', '7 of Diamonds', 'Ace of Hearts', '3 of Clubs', '7 of Spades']",36,19,Ace of Clubs,"['6 of Diamonds', '10 of Spades']",2,22,True
6 of Spades,"['6 of Spades', '9 of Hearts', 'Jack of Clubs', '2 of Hearts', '8 of Clubs', '6 of Clubs', '2 of Spades', '7 of Diamonds', 'Ace of Hearts', '3 of Clubs', '7 of Spades']",30,20,Ace of Clubs,"['6 of Diamonds', '10 of Spades']",2,22,True
6 of Spades,"['6 of Spades', '9 of Hearts', 'Jack of Clubs', '2 of Hearts', '8 of Clubs', '6 of Clubs', '2 of Spades', '7 of Diamonds', 'Ace of Hearts', '3 of Clubs', '7 of Spades', 'Queen of Clubs']",0,8,Ace of Clubs,"['6 of Diamonds', '10 of Spades']",2,22,True
6 of Spades,"['6 of Spades', '9 of Hearts', 'Jack of Clubs', '2 of Hearts', '8 of Clubs', '6 of Clubs', '2 of Spades', '7 of Diamonds', 'Ace of Hearts', '3 of Clubs', '7 of Spades', 'Queen of Clubs']",10,18,Ace of Clubs,"['6 of Diamonds', '10 of Spades']",2,22,True
6 of Spades,"['6 of Spades', '9 of Hearts', 'Jack of Clubs', '2 of Hearts', '8 of Clubs', '6 of Clubs', '2 of Spades', '7 of Diamonds', 'Ace of Hearts', '3 of Clubs', '7 of Spades', 'Queen of Clubs', 'Queen of Diamonds']",0,10,Ace of Clubs,"['6 of Diamonds', '10 of Spades']",2,22,True
2 of Spades,"['2 of Spades', '2 of Hearts', '5 of Diamonds', 'Jack of Diamonds', 'Ace of Clubs', '9 of Hearts', '10 of Spades', '3 of Hearts', '10 of Hearts', '6 of Hearts', 'King of Diamonds']",38,24,Queen of Spades,"['7 of Spades', '5 of Hearts', '4 of Diamonds']",3,18,False
2 of Spades,"['2 of Spades', '2 of Hearts', '5 of Diamonds', 'Jack of Diamonds', 'Ace of Clubs', '9 of Hearts', '10 of Spades', '3 of Hearts', '10 of Hearts', '6 of Hearts', 'King of Diamonds', '7 of Diamonds', 'King of Hearts']",31,14,Queen of Spades,"['7 of Spades', '5 of Hearts', '4 of Diamonds']",3,18,False
2 of Spades,"['2 of Spades', '2 of Hearts', '5 of Diamonds', 'Jack of Diamonds', 'Ace of Clubs', '9 of Hearts', '10 of Spades', '3 of Hearts', '10 of Hearts', '6 of Hearts', 'King of Diamonds', '7 of Diamonds', 'King of Hearts', '3 of Diamonds']",0,19,Queen of Spades,"['7 of Spades', '5 of Hearts', '4 of Diamonds']",3,18,True
2 of Spades,"['2 of Spades', '2 of Hearts', '5 of Diamonds', 'Jack of Diamonds', 'Ace of Clubs', '9 of Hearts', '10 of Spades', '3 of Hearts', '10 of Hearts', '6 of Hearts', 'King of Diamonds', '7 of Diamonds', 'King of Hearts', '3 of Diamonds']",11,17,Queen of Spades,"['7 of Spades', '5 of Hearts', '4 of Diamonds']",3,18,False
2 of Spades,"['2 of Spades', '2 of Hearts', '5 of Diamonds', 'Jack of Diamonds', 'Ace of Clubs', '9 of Hearts', '10 of Spades', '3 of Hearts', '10 of Hearts', '6 of Hearts', 'King of Diamonds', '7 of Diamonds', 'King of Hearts', '3 of Diamonds', '4 of Hearts']",0,16,Queen of Spades,"['7 of Spades', '5 of Hearts', '4 of Diamonds']",3,18,False
Queen of Hearts,"['Queen of Hearts', 'Ace of Diamonds', '8 of Clubs', 'King of Diamonds', '9 of Hearts', 'King of Clubs', '10 of Diamonds', 'Jack of Hearts', '4 of Diamonds', '7 of Diamonds', '6 of Clubs']",41,17,5 of Spades,"['3 of Hearts', '4 of Clubs']",2,17,False
Queen of Hearts,"['Queen of Hearts', 'Ace of Diamonds', '8 of Clubs', 'King of Diamonds', '9 of Hearts', 'King of Clubs', '10 of Diamonds', 'Jack of Hearts', '4 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Ace of Clubs', '3 of Spades', '4 of Hearts']",31,19,5 of Spades,"['3 of Hearts', '4 of Clubs']",2,17,True
Queen of Hearts,"['Queen of Hearts', 'Ace of Diamonds', '8 of Clubs', 'King of Diamonds', '9 of Hearts', 'King of Clubs', '10 of Diamonds', 'Jack of Hearts', '4 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Ace of Clubs', '3 of Spades', '4 of Hearts']",0,20,5 of Spades,"['3 of Hearts', '4 of Clubs']",2,17,True
Queen of Hearts,"['Queen of Hearts', 'Ace of Diamonds', '8 of Clubs', 'King of Diamonds', '9 of Hearts', 'King of Clubs', '10 of Diamonds', 'Jack of Hearts', '4 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Ace of Clubs', '3 of Spades', '4 of Hearts']",12,22,5 of Spades,"['3 of Hearts', '4 of Clubs']",2,17,False
Queen of Hearts,"['Queen of Hearts', 'Ace of Diamonds', '8 of Clubs', 'King of Diamonds', '9 of Hearts', 'King of Clubs', '10 of Diamonds', 'Jack of Hearts', '4 of Diamonds', '7 of Diamonds', '6 of Clubs', 'Ace of Clubs', '3 of Spades', '4 of Hearts', '8 of Hearts']",0,13,5 of Spades,"['3 of Hearts', '4 of Clubs']",2,17,False
6 of Hearts,"['6 of Hearts', '4 of Clubs', '6 of Clubs', '2 of Spades', '3 of Clubs', 'Ace of Hearts', 'Ace of Diamonds', '2 of Hearts', '7 of Diamonds', '8 of Spades', 'Queen of Diamonds']",43,17,5 of Hearts,"['King of Spades', 'Jack of Spades']",2,26,True
6 of Hearts,"['6 of Hearts', '4 of Clubs', '6 of Clubs', '2 of Spades', '3 of Clubs', 'Ace of Hearts', 'Ace of Diamonds', '2 of Hearts', '7 of Diamonds', '8 of Spades', 'Queen of Diamonds', '4 of Diamonds', '3 of Spades']",32,15,5 of Hearts,"['King of Spades', 'Jack of Spades']",2,26,True
6 of Hearts,"['6 of Hearts', '4 of Clubs', '6 of Clubs', '2 of Spades', '3 of Clubs', 'Ace of Hearts', 'Ace of Diamonds', '2 of Hearts', '7 of Diamonds', '8 of Spades', 'Queen of Diamonds', '4 of Diamonds', '3 of Spades', '10 of Hearts']",0,1,5 of Hearts,"['King of Spades', 'Jack of Spades']",2,26,True
6 of Hearts,"['6 of Hearts', '4 of Clubs', '6 of Clubs', '2 of Spades', '3 of Clubs', 'Ace of Hearts', 'Ace of Diamonds', '2 of Hearts', '7 of Diamonds', '8 of Spades', 'Queen of Diamonds', '4 of Diamonds', '3 of Spades', '10 of Hearts']",12,9,5 of Hearts,"['King of Spades', 'Jack of Spades']",2,26,True
6 of Hearts,"['6 of Hearts', '4 of Clubs', '6 of Clubs', '2 of Spades', '3 of Clubs', 'Ace of Hearts', 'Ace of Diamonds', '2 of Hearts', '7 of Diamonds', '8 of Spades', 'Queen of Diamonds', '4 of Diamonds', '3 of Spades', '10 of Hearts']",0,18,5 of Hearts,"['King of Spades', 'Jack of Spades']",2,26,True
9 of Diamonds,"['9 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '3 of Clubs', '3 of Diamonds', '5 of Spades', '3 of Hearts', '10 of Spades', '7 of Hearts', 'Queen of Hearts', '4 of Spades']",48,18,9 of Hearts,['Jack of Spades'],1,19,False
9 of Diamonds,"['9 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '3 of Clubs', '3 of Diamonds', '5 of Spades', '3 of Hearts', '10 of Spades', '7 of Hearts', 'Queen of Hearts', '4 of Spades', '8 of Hearts', '4 of Clubs', '5 of Hearts', '7 of Spades', '9 of Clubs']",36,21,9 of Hearts,['Jack of Spades'],1,19,True
9 of Diamonds,"['9 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '3 of Clubs', '3 of Diamonds', '5 of Spades', '3 of Hearts', '10 of Spades', '7 of Hearts', 'Queen of Hearts', '4 of Spades', '8 of Hearts', '4 of Clubs', '5 of Hearts', '7 of Spades', '9 of Clubs', '8 of Spades', 'Queen of Diamonds', '10 of Diamonds', 'Jack of Hearts']",0,8,9 of Hearts,['Jack of Spades'],1,19,False
9 of Diamonds,"['9 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '3 of Clubs', '3 of Diamonds', '5 of Spades', '3 of Hearts', '10 of Spades', '7 of Hearts', 'Queen of Hearts', '4 of Spades', '8 of Hearts', '4 of Clubs', '5 of Hearts', '7 of Spades', '9 of Clubs', '8 of Spades', 'Queen of Diamonds', '10 of Diamonds', 'Jack of Hearts']",12,17,9 of Hearts,['Jack of Spades'],1,19,False
9 of Diamonds,"['9 of Diamonds', 'Ace of Clubs', 'Ace of Hearts', '3 of Clubs', '3 of Diamonds', '5 of Spades', '3 of Hearts', '10 of Spades', '7 of Hearts', 'Queen of Hearts', '4 of Spades', '8 of Hearts', '4 of Clubs', '5 of Hearts', '7 of Spades', '9 of Clubs', '8 of Spades', 'Queen of Diamonds', '10 of Diamonds', 'Jack of Hearts']",0,14,9 of Hearts,['Jack of Spades'],1,19,False
3 of Spades,"['3 of Spades', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '7 of Diamonds', '10 of Hearts']",49,22,King of Spades,"['5 of Hearts', '4 of Diamonds', 'King of Clubs']",3,22,False
3 of Spades,"['3 of Spades', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '7 of Diamonds', '10 of Hearts', '7 of Hearts']",36,20,King of Spades,"['5 of Hearts', '4 of Diamonds', 'King of Clubs']",3,22,True
3 of Spades,"['3 of Spades', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '7 of Diamonds', '10 of Hearts', '7 of Hearts']",0,12,King of Spades,"['5 of Hearts', '4 of Diamonds', 'King of Clubs']",3,22,True
3 of Spades,"['3 of Spades', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '7 of Diamonds', '10 of Hearts', '7 of Hearts']",13,13,King of Spades,"['5 of Hearts', '4 of Diamonds', 'King of Clubs']",3,22,True
3 of Spades,"['3 of Spades', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Clubs', 'Jack of Spades', '2 of Diamonds', 'Queen of Spades', '3 of Diamonds', '9 of Clubs', '7 of Diamonds', '10 of Hearts', '7 of Hearts', 'Ace of Clubs']",0,17,King of Spades,"['5 of Hearts', '4 of Diamonds', 'King of Clubs']",3,22,True
9 of Clubs,"['9 of Clubs', 'King of Spades', '10 of Spades', '6 of Hearts', 'Jack of Spades', 'Queen of Hearts', '5 of Clubs', '4 of Clubs', 'Ace of Clubs', 'King of Clubs', '9 of Hearts']",49,20,King of Diamonds,"['Ace of Spades', '2 of Diamonds', 'Ace of Hearts', 'Jack of Clubs']",4,23,True
9 of Clubs,"['9 of Clubs', 'King of Spades', '10 of Spades', '6 of Hearts', 'Jack of Spades', 'Queen of Hearts', '5 of Clubs', '4 of Clubs', 'Ace of Clubs', 'King of Clubs', '9 of Hearts']",37,24,King of Diamonds,"['Ace of Spades', '2 of Diamonds', 'Ace of Hearts', 'Jack of Clubs']",4,23,False
9 of Clubs,"['9 of Clubs', 'King of Spades', '10 of Spades', '6 of Hearts', 'Jack of Spades', 'Queen of Hearts', '5 of Clubs', '4 of Clubs', 'Ace of Clubs', 'King of Clubs', '9 of Hearts', '8 of Spades']",0,15,King of Diamonds,"['Ace of Spades', '2 of Diamonds', 'Ace of Hearts', 'Jack of Clubs']",4,23,True
9 of Clubs,"['9 of Clubs', 'King of Spades', '10 of Spades', '6 of Hearts', 'Jack of Spades', 'Queen of Hearts', '5 of Clubs', '4 of Clubs', 'Ace of Clubs', 'King of Clubs', '9 of Hearts', '8 of Spades']",13,5,King of Diamonds,"['Ace of Spades', '2 of Diamonds', 'Ace of Hearts', 'Jack of Clubs']",4,23,True
9 of Clubs,"['9 of Clubs', 'King of Spades', '10 of Spades', '6 of Hearts', 'Jack of Spades', 'Queen of Hearts', '5 of Clubs', '4 of Clubs', 'Ace of Clubs', 'King of Clubs', '9 of Hearts', '8 of Spades']",0,19,King of Diamonds,"['Ace of Spades', '2 of Diamonds', 'Ace of Hearts', 'Jack of Clubs']",4,23,True
4 of Diamonds,"['4 of Diamonds', 'King of Diamonds', '4 of Hearts', '7 of Spades', 'Queen of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Hearts', '8 of Clubs', '10 of Hearts', 'Jack of Diamonds']",50,22,9 of Spades,"['3 of Clubs', '4 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '7 of Clubs']",5,20,False
4 of Diamonds,"['4 of Diamonds', 'King of Diamonds', '4 of Hearts', '7 of Spades', 'Queen of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Hearts', '8 of Clubs', '10 of Hearts', 'Jack of Diamonds', '8 of Diamonds']",37,17,9 of Spades,"['3 of Clubs', '4 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '7 of Clubs']",5,20,False
4 of Diamonds,"['4 of Diamonds', 'King of Diamonds', '4 of Hearts', '7 of Spades', 'Queen of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Hearts', '8 of Clubs', '10 of Hearts', 'Jack of Diamonds', '8 of Diamonds']",0,11,9 of Spades,"['3 of Clubs', '4 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '7 of Clubs']",5,20,False
4 of Diamonds,"['4 of Diamonds', 'King of Diamonds', '4 of Hearts', '7 of Spades', 'Queen of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Hearts', '8 of Clubs', '10 of Hearts', 'Jack of Diamonds', '8 of Diamonds']",13,18,9 of Spades,"['3 of Clubs', '4 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '7 of Clubs']",5,20,False
4 of Diamonds,"['4 of Diamonds', 'King of Diamonds', '4 of Hearts', '7 of Spades', 'Queen of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Hearts', '8 of Clubs', '10 of Hearts', 'Jack of Diamonds', '8 of Diamonds']",0,20,9 of Spades,"['3 of Clubs', '4 of Clubs', 'Ace of Diamonds', 'Ace of Clubs', '7 of Clubs']",5,20,False
