Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
7 of Spades,"['7 of Spades', 'Jack of Diamonds', 'Jack of Spades', 'Ace of Clubs', 'Ace of Hearts', 'King of Diamonds', '7 of Clubs', 'Queen of Clubs', '5 of Diamonds', '9 of Hearts', 'King of Clubs', 'Queen of Diamonds', '4 of Clubs', '10 of Diamonds', 'Jack of Hearts', '9 of Spades', '9 of Clubs', '3 of Diamonds', '2 of Clubs', '3 of Spades']",0,19,4 of Spades,"['2 of Hearts', '8 of Spades']",2,17,True
4 of Clubs,"['4 of Clubs', '4 of Diamonds', 'Queen of Clubs', '2 of Hearts', '5 of Clubs', '7 of Diamonds', '9 of Spades', 'Jack of Clubs', '6 of Hearts', '9 of Diamonds', 'Ace of Hearts']",23,20,Jack of Diamonds,"['6 of Clubs', 'King of Spades']",2,20,False
4 of Clubs,"['4 of Clubs', '4 of Diamonds', 'Queen of Clubs', '2 of Hearts', '5 of Clubs', '7 of Diamonds', '9 of Spades', 'Jack of Clubs', '6 of Hearts', '9 of Diamonds', 'Ace of Hearts', '6 of Diamonds']",27,20,Jack of Diamonds,"['6 of Clubs', 'King of Spades']",2,20,False
4 of Clubs,"['4 of Clubs', '4 of Diamonds', 'Queen of Clubs', '2 of Hearts', '5 of Clubs', '7 of Diamonds', '9 of Spades', 'Jack of Clubs', '6 of Hearts', '9 of Diamonds', 'Ace of Hearts', '6 of Diamonds', '3 of Diamonds', 'King of Hearts']",0,16,Jack of Diamonds,"['6 of Clubs', 'King of Spades']",2,20,False
4 of Clubs,"['4 of Clubs', '4 of Diamonds', 'Queen of Clubs', '2 of Hearts', '5 of Clubs', '7 of Diamonds', '9 of Spades', 'Jack of Clubs', '6 of Hearts', '9 of Diamonds', 'Ace of Hearts', '6 of Diamonds', '3 of Diamonds', 'King of Hearts']",10,16,Jack of Diamonds,"['6 of Clubs', 'King of Spades']",2,20,False
4 of Clubs,"['4 of Clubs', '4 of Diamonds', 'Queen of Clubs', '2 of Hearts', '5 of Clubs', '7 of Diamonds', '9 of Spades', 'Jack of Clubs', '6 of Hearts', '9 of Diamonds', 'Ace of Hearts', '6 of Diamonds', '3 of Diamonds', 'King of Hearts']",0,10,Jack of Diamonds,"['6 of Clubs', 'King of Spades']",2,20,False
Ace of Hearts,"['Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '3 of Spades', '2 of Clubs', '9 of Diamonds', 'King of Diamonds', '3 of Clubs', 'Queen of Diamonds', '7 of Spades', '7 of Clubs']",23,20,8 of Diamonds,"['Queen of Hearts', 'King of Hearts']",2,21,False
Ace of Hearts,"['Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '3 of Spades', '2 of Clubs', '9 of Diamonds', 'King of Diamonds', '3 of Clubs', 'Queen of Diamonds', '7 of Spades', '7 of Clubs']",30,25,8 of Diamonds,"['Queen of Hearts', 'King of Hearts']",2,21,False
Ace of Hearts,"['Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '3 of Spades', '2 of Clubs', '9 of Diamonds', 'King of Diamonds', '3 of Clubs', 'Queen of Diamonds', '7 of Spades', '7 of Clubs', '9 of Clubs', 'Ace of Spades', 'Jack of Clubs']",0,19,8 of Diamonds,"['Queen of Hearts', 'King of Hearts']",2,21,False
Ace of Hearts,"['Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '3 of Spades', '2 of Clubs', '9 of Diamonds', 'King of Diamonds', '3 of Clubs', 'Queen of Diamonds', '7 of Spades', '7 of Clubs', '9 of Clubs', 'Ace of Spades', 'Jack of Clubs']",10,13,8 of Diamonds,"['Queen of Hearts', 'King of Hearts']",2,21,False
Ace of Hearts,"['Ace of Hearts', '10 of Hearts', 'Queen of Clubs', '3 of Spades', '2 of Clubs', '9 of Diamonds', 'King of Diamonds', '3 of Clubs', 'Queen of Diamonds', '7 of Spades', '7 of Clubs', '9 of Clubs', 'Ace of Spades', 'Jack of Clubs']",0,7,8 of Diamonds,"['Queen of Hearts', 'King of Hearts']",2,21,False
5 of Clubs,"['5 of Clubs', '6 of Clubs', '10 of Spades', '5 of Diamonds', 'Jack of Hearts', '6 of Hearts', 'King of Spades', '8 of Spades', '4 of Spades', '2 of Clubs', '4 of Diamonds']",24,22,8 of Diamonds,"['Queen of Diamonds', 'King of Diamonds']",2,25,False
5 of Clubs,"['5 of Clubs', '6 of Clubs', '10 of Spades', '5 of Diamonds', 'Jack of Hearts', '6 of Hearts', 'King of Spades', '8 of Spades', '4 of Spades', '2 of Clubs', '4 of Diamonds', '6 of Spades']",30,15,8 of Diamonds,"['Queen of Diamonds', 'King of Diamonds']",2,25,True
5 of Clubs,"['5 of Clubs', '6 of Clubs', '10 of Spades', '5 of Diamonds', 'Jack of Hearts', '6 of Hearts', 'King of Spades', '8 of Spades', '4 of Spades', '2 of Clubs', '4 of Diamonds', '6 of Spades']",0,16,8 of Diamonds,"['Queen of Diamonds', 'King of Diamonds']",2,25,True
5 of Clubs,"['5 of Clubs', '6 of Clubs', '10 of Spades', '5 of Diamonds', 'Jack of Hearts', '6 of Hearts', 'King of Spades', '8 of Spades', '4 of Spades', '2 of Clubs', '4 of Diamonds', '6 of Spades']",10,12,8 of Diamonds,"['Queen of Diamonds', 'King of Diamonds']",2,25,True
5 of Clubs,"['5 of Clubs', '6 of Clubs', '10 of Spades', '5 of Diamonds', 'Jack of Hearts', '6 of Hearts', 'King of Spades', '8 of Spades', '4 of Spades', '2 of Clubs', '4 of Diamonds', '6 of Spades']",0,6,8 of Diamonds,"['Queen of Diamonds', 'King of Diamonds']",2,25,True
5 of Spades,"['5 of Spades', '2 of Spades', '4 of Spades', '2 of Clubs', '8 of Spades', '3 of Hearts', '10 of Spades', 'Ace of Hearts', 'Queen of Spades', '2 of Diamonds', '4 of Diamonds']",26,21,4 of Hearts,"['2 of Hearts', '7 of Hearts', '9 of Diamonds']",3,23,True
5 of Spades,"['5 of Spades', '2 of Spades', '4 of Spades', '2 of Clubs', '8 of Spades', '3 of Hearts', '10 of Spades', 'Ace of Hearts', 'Queen of Spades', '2 of Diamonds', '4 of Diamonds', '5 of Diamonds', 'King of Diamonds']",31,20,4 of Hearts,"['2 of Hearts', '7 of Hearts', '9 of Diamonds']",3,23,True
5 of Spades,"['5 of Spades', '2 of Spades', '4 of Spades', '2 of Clubs', '8 of Spades', '3 of Hearts', '10 of Spades', 'Ace of Hearts', 'Queen of Spades', '2 of Diamonds', '4 of Diamonds', '5 of Diamonds', 'King of Diamonds', 'Jack of Diamonds']",0,13,4 of Hearts,"['2 of Hearts', '7 of Hearts', '9 of Diamonds']",3,23,True
5 of Spades,"['5 of Spades', '2 of Spades', '4 of Spades', '2 of Clubs', '8 of Spades', '3 of Hearts', '10 of Spades', 'Ace of Hearts', 'Queen of Spades', '2 of Diamonds', '4 of Diamonds', '5 of Diamonds', 'King of Diamonds', 'Jack of Diamonds']",11,18,4 of Hearts,"['2 of Hearts', '7 of Hearts', '9 of Diamonds']",3,23,True
5 of Spades,"['5 of Spades', '2 of Spades', '4 of Spades', '2 of Clubs', '8 of Spades', '3 of Hearts', '10 of Spades', 'Ace of Hearts', 'Queen of Spades', '2 of Diamonds', '4 of Diamonds', '5 of Diamonds', 'King of Diamonds', 'Jack of Diamonds', '7 of Diamonds']",0,6,4 of Hearts,"['2 of Hearts', '7 of Hearts', '9 of Diamonds']",3,23,True
4 of Diamonds,"['4 of Diamonds', 'Ace of Spades', '4 of Spades', 'Queen of Spades', 'Queen of Hearts', '6 of Clubs', 'King of Spades', '10 of Diamonds', '6 of Spades', '2 of Hearts', '9 of Clubs']",29,19,8 of Hearts,"['Queen of Clubs', 'Ace of Clubs', 'King of Diamonds']",3,25,True
4 of Diamonds,"['4 of Diamonds', 'Ace of Spades', '4 of Spades', 'Queen of Spades', 'Queen of Hearts', '6 of Clubs', 'King of Spades', '10 of Diamonds', '6 of Spades', '2 of Hearts', '9 of Clubs', '8 of Spades', '3 of Clubs', '3 of Spades']",33,20,8 of Hearts,"['Queen of Clubs', 'Ace of Clubs', 'King of Diamonds']",3,25,True
4 of Diamonds,"['4 of Diamonds', 'Ace of Spades', '4 of Spades', 'Queen of Spades', 'Queen of Hearts', '6 of Clubs', 'King of Spades', '10 of Diamonds', '6 of Spades', '2 of Hearts', '9 of Clubs', '8 of Spades', '3 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts']",0,16,8 of Hearts,"['Queen of Clubs', 'Ace of Clubs', 'King of Diamonds']",3,25,True
4 of Diamonds,"['4 of Diamonds', 'Ace of Spades', '4 of Spades', 'Queen of Spades', 'Queen of Hearts', '6 of Clubs', 'King of Spades', '10 of Diamonds', '6 of Spades', '2 of Hearts', '9 of Clubs', '8 of Spades', '3 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts']",11,16,8 of Hearts,"['Queen of Clubs', 'Ace of Clubs', 'King of Diamonds']",3,25,True
4 of Diamonds,"['4 of Diamonds', 'Ace of Spades', '4 of Spades', 'Queen of Spades', 'Queen of Hearts', '6 of Clubs', 'King of Spades', '10 of Diamonds', '6 of Spades', '2 of Hearts', '9 of Clubs', '8 of Spades', '3 of Clubs', '3 of Spades', 'Jack of Hearts', '7 of Hearts']",0,11,8 of Hearts,"['Queen of Clubs', 'Ace of Clubs', 'King of Diamonds']",3,25,True
5 of Diamonds,"['5 of Diamonds', '6 of Clubs', '6 of Spades', '4 of Clubs', '6 of Hearts', '9 of Clubs', 'Jack of Diamonds', '7 of Diamonds', 'King of Clubs', 'Queen of Spades', '2 of Clubs']",34,23,5 of Spades,"['Ace of Spades', '7 of Spades', '4 of Hearts']",3,17,False
5 of Diamonds,"['5 of Diamonds', '6 of Clubs', '6 of Spades', '4 of Clubs', '6 of Hearts', '9 of Clubs', 'Jack of Diamonds', '7 of Diamonds', 'King of Clubs', 'Queen of Spades', '2 of Clubs', '7 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Clubs', '5 of Clubs']",34,12,5 of Spades,"['Ace of Spades', '7 of Spades', '4 of Hearts']",3,17,False
5 of Diamonds,"['5 of Diamonds', '6 of Clubs', '6 of Spades', '4 of Clubs', '6 of Hearts', '9 of Clubs', 'Jack of Diamonds', '7 of Diamonds', 'King of Clubs', 'Queen of Spades', '2 of Clubs', '7 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Clubs', '5 of Clubs', '2 of Spades']",0,19,5 of Spades,"['Ace of Spades', '7 of Spades', '4 of Hearts']",3,17,True
5 of Diamonds,"['5 of Diamonds', '6 of Clubs', '6 of Spades', '4 of Clubs', '6 of Hearts', '9 of Clubs', 'Jack of Diamonds', '7 of Diamonds', 'King of Clubs', 'Queen of Spades', '2 of Clubs', '7 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Clubs', '5 of Clubs', '2 of Spades']",11,17,5 of Spades,"['Ace of Spades', '7 of Spades', '4 of Hearts']",3,17,False
5 of Diamonds,"['5 of Diamonds', '6 of Clubs', '6 of Spades', '4 of Clubs', '6 of Hearts', '9 of Clubs', 'Jack of Diamonds', '7 of Diamonds', 'King of Clubs', 'Queen of Spades', '2 of Clubs', '7 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Clubs', '5 of Clubs', '2 of Spades']",0,12,5 of Spades,"['Ace of Spades', '7 of Spades', '4 of Hearts']",3,17,False
6 of Hearts,"['6 of Hearts', '7 of Clubs', '8 of Diamonds', '8 of Clubs', '3 of Hearts', '3 of Diamonds', '7 of Spades', 'Ace of Clubs', '3 of Spades', '5 of Spades', 'Queen of Diamonds']",35,19,Jack of Clubs,"['10 of Diamonds', '5 of Diamonds']",2,21,False
6 of Hearts,"['6 of Hearts', '7 of Clubs', '8 of Diamonds', '8 of Clubs', '3 of Hearts', '3 of Diamonds', '7 of Spades', 'Ace of Clubs', '3 of Spades', '5 of Spades', 'Queen of Diamonds', '4 of Diamonds']",35,19,Jack of Clubs,"['10 of Diamonds', '5 of Diamonds']",2,21,False
6 of Hearts,"['6 of Hearts', '7 of Clubs', '8 of Diamonds', '8 of Clubs', '3 of Hearts', '3 of Diamonds', '7 of Spades', 'Ace of Clubs', '3 of Spades', '5 of Spades', 'Queen of Diamonds', '4 of Diamonds', '8 of Spades']",0,10,Jack of Clubs,"['10 of Diamonds', '5 of Diamonds']",2,21,False
6 of Hearts,"['6 of Hearts', '7 of Clubs', '8 of Diamonds', '8 of Clubs', '3 of Hearts', '3 of Diamonds', '7 of Spades', 'Ace of Clubs', '3 of Spades', '5 of Spades', 'Queen of Diamonds', '4 of Diamonds', '8 of Spades']",14,17,Jack of Clubs,"['10 of Diamonds', '5 of Diamonds']",2,21,False
6 of Hearts,"['6 of Hearts', '7 of Clubs', '8 of Diamonds', '8 of Clubs', '3 of Hearts', '3 of Diamonds', '7 of Spades', 'Ace of Clubs', '3 of Spades', '5 of Spades', 'Queen of Diamonds', '4 of Diamonds', '8 of Spades', 'Ace of Diamonds', 'Queen of Hearts', '2 of Diamonds']",0,15,Jack of Clubs,"['10 of Diamonds', '5 of Diamonds']",2,21,False
10 of Diamonds,"['10 of Diamonds', '9 of Hearts', 'Jack of Spades', '9 of Spades', 'Jack of Clubs', 'Jack of Hearts', '7 of Hearts', '10 of Spades', '4 of Diamonds', '3 of Hearts', 'Jack of Diamonds']",35,19,2 of Hearts,"['5 of Spades', '10 of Hearts']",2,25,True
10 of Diamonds,"['10 of Diamonds', '9 of Hearts', 'Jack of Spades', '9 of Spades', 'Jack of Clubs', 'Jack of Hearts', '7 of Hearts', '10 of Spades', '4 of Diamonds', '3 of Hearts', 'Jack of Diamonds']",35,19,2 of Hearts,"['5 of Spades', '10 of Hearts']",2,25,True
10 of Diamonds,"['10 of Diamonds', '9 of Hearts', 'Jack of Spades', '9 of Spades', 'Jack of Clubs', 'Jack of Hearts', '7 of Hearts', '10 of Spades', '4 of Diamonds', '3 of Hearts', 'Jack of Diamonds']",0,17,2 of Hearts,"['5 of Spades', '10 of Hearts']",2,25,True
10 of Diamonds,"['10 of Diamonds', '9 of Hearts', 'Jack of Spades', '9 of Spades', 'Jack of Clubs', 'Jack of Hearts', '7 of Hearts', '10 of Spades', '4 of Diamonds', '3 of Hearts', 'Jack of Diamonds']",15,24,2 of Hearts,"['5 of Spades', '10 of Hearts']",2,25,False
10 of Diamonds,"['10 of Diamonds', '9 of Hearts', 'Jack of Spades', '9 of Spades', 'Jack of Clubs', 'Jack of Hearts', '7 of Hearts', '10 of Spades', '4 of Diamonds', '3 of Hearts', 'Jack of Diamonds', 'King of Spades']",0,13,2 of Hearts,"['5 of Spades', '10 of Hearts']",2,25,True
2 of Hearts,"['2 of Hearts', '6 of Hearts', 'Ace of Clubs', '6 of Diamonds', '10 of Spades', '5 of Diamonds', 'Ace of Diamonds', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds']",39,18,8 of Clubs,"['4 of Clubs', '5 of Clubs', '10 of Hearts']",3,21,False
2 of Hearts,"['2 of Hearts', '6 of Hearts', 'Ace of Clubs', '6 of Diamonds', '10 of Spades', '5 of Diamonds', 'Ace of Diamonds', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '2 of Spades', '3 of Clubs', '2 of Diamonds', '4 of Diamonds']",35,16,8 of Clubs,"['4 of Clubs', '5 of Clubs', '10 of Hearts']",3,21,False
2 of Hearts,"['2 of Hearts', '6 of Hearts', 'Ace of Clubs', '6 of Diamonds', '10 of Spades', '5 of Diamonds', 'Ace of Diamonds', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '2 of Spades', '3 of Clubs', '2 of Diamonds', '4 of Diamonds']",0,6,8 of Clubs,"['4 of Clubs', '5 of Clubs', '10 of Hearts']",3,21,False
2 of Hearts,"['2 of Hearts', '6 of Hearts', 'Ace of Clubs', '6 of Diamonds', '10 of Spades', '5 of Diamonds', 'Ace of Diamonds', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '2 of Spades', '3 of Clubs', '2 of Diamonds', '4 of Diamonds']",15,18,8 of Clubs,"['4 of Clubs', '5 of Clubs', '10 of Hearts']",3,21,False
2 of Hearts,"['2 of Hearts', '6 of Hearts', 'Ace of Clubs', '6 of Diamonds', '10 of Spades', '5 of Diamonds', 'Ace of Diamonds', '8 of Hearts', 'Queen of Hearts', '3 of Spades', '8 of Diamonds', '2 of Spades', '3 of Clubs', '2 of Diamonds', '4 of Diamonds']",0,11,8 of Clubs,"['4 of Clubs', '5 of Clubs', '10 of Hearts']",3,21,False
10 of Hearts,"['10 of Hearts', '9 of Clubs', 'Queen of Clubs', '6 of Hearts', '6 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Hearts', 'Ace of Spades', '2 of Diamonds', 'Jack of Clubs']",39,19,4 of Hearts,"['6 of Diamonds', 'Queen of Spades']",2,26,True
10 of Hearts,"['10 of Hearts', '9 of Clubs', 'Queen of Clubs', '6 of Hearts', '6 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Hearts', 'Ace of Spades', '2 of Diamonds', 'Jack of Clubs']",39,24,4 of Hearts,"['6 of Diamonds', 'Queen of Spades']",2,26,False
10 of Hearts,"['10 of Hearts', '9 of Clubs', 'Queen of Clubs', '6 of Hearts', '6 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Hearts', 'Ace of Spades', '2 of Diamonds', 'Jack of Clubs', 'Jack of Spades', '8 of Diamonds', 'Jack of Hearts', 'King of Diamonds']",0,13,4 of Hearts,"['6 of Diamonds', 'Queen of Spades']",2,26,True
10 of Hearts,"['10 of Hearts', '9 of Clubs', 'Queen of Clubs', '6 of Hearts', '6 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Hearts', 'Ace of Spades', '2 of Diamonds', 'Jack of Clubs', 'Jack of Spades', '8 of Diamonds', 'Jack of Hearts', 'King of Diamonds']",15,11,4 of Hearts,"['6 of Diamonds', 'Queen of Spades']",2,26,True
10 of Hearts,"['10 of Hearts', '9 of Clubs', 'Queen of Clubs', '6 of Hearts', '6 of Spades', '3 of Spades', '10 of Clubs', 'Queen of Hearts', 'Ace of Spades', '2 of Diamonds', 'Jack of Clubs', 'Jack of Spades', '8 of Diamonds', 'Jack of Hearts', 'King of Diamonds']",0,12,4 of Hearts,"['6 of Diamonds', 'Queen of Spades']",2,26,True
8 of Hearts,"['8 of Hearts', '5 of Diamonds', 'Queen of Clubs', '2 of Clubs', '4 of Diamonds', 'Ace of Spades', '2 of Diamonds', 'King of Diamonds', '10 of Clubs', '9 of Spades', '5 of Hearts']",40,25,3 of Spades,['10 of Diamonds'],1,18,False
8 of Hearts,"['8 of Hearts', '5 of Diamonds', 'Queen of Clubs', '2 of Clubs', '4 of Diamonds', 'Ace of Spades', '2 of Diamonds', 'King of Diamonds', '10 of Clubs', '9 of Spades', '5 of Hearts', 'Jack of Spades']",42,19,3 of Spades,['10 of Diamonds'],1,18,True
8 of Hearts,"['8 of Hearts', '5 of Diamonds', 'Queen of Clubs', '2 of Clubs', '4 of Diamonds', 'Ace of Spades', '2 of Diamonds', 'King of Diamonds', '10 of Clubs', '9 of Spades', '5 of Hearts', 'Jack of Spades', 'Ace of Diamonds', '2 of Spades', '10 of Spades']",0,3,3 of Spades,['10 of Diamonds'],1,18,False
8 of Hearts,"['8 of Hearts', '5 of Diamonds', 'Queen of Clubs', '2 of Clubs', '4 of Diamonds', 'Ace of Spades', '2 of Diamonds', 'King of Diamonds', '10 of Clubs', '9 of Spades', '5 of Hearts', 'Jack of Spades', 'Ace of Diamonds', '2 of Spades', '10 of Spades']",15,20,3 of Spades,['10 of Diamonds'],1,18,True
8 of Hearts,"['8 of Hearts', '5 of Diamonds', 'Queen of Clubs', '2 of Clubs', '4 of Diamonds', 'Ace of Spades', '2 of Diamonds', 'King of Diamonds', '10 of Clubs', '9 of Spades', '5 of Hearts', 'Jack of Spades', 'Ace of Diamonds', '2 of Spades', '10 of Spades']",0,14,3 of Spades,['10 of Diamonds'],1,18,False
2 of Spades,"['2 of Spades', '9 of Diamonds', '8 of Clubs', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', '4 of Diamonds', '10 of Spades', '6 of Clubs', '6 of Hearts', '7 of Hearts']",40,17,8 of Spades,"['King of Diamonds', '5 of Hearts']",2,17,False
2 of Spades,"['2 of Spades', '9 of Diamonds', '8 of Clubs', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', '4 of Diamonds', '10 of Spades', '6 of Clubs', '6 of Hearts', '7 of Hearts']",42,15,8 of Spades,"['King of Diamonds', '5 of Hearts']",2,17,False
2 of Spades,"['2 of Spades', '9 of Diamonds', '8 of Clubs', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', '4 of Diamonds', '10 of Spades', '6 of Clubs', '6 of Hearts', '7 of Hearts']",0,14,8 of Spades,"['King of Diamonds', '5 of Hearts']",2,17,False
2 of Spades,"['2 of Spades', '9 of Diamonds', '8 of Clubs', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', '4 of Diamonds', '10 of Spades', '6 of Clubs', '6 of Hearts', '7 of Hearts']",15,16,8 of Spades,"['King of Diamonds', '5 of Hearts']",2,17,False
2 of Spades,"['2 of Spades', '9 of Diamonds', '8 of Clubs', '5 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', '4 of Diamonds', '10 of Spades', '6 of Clubs', '6 of Hearts', '7 of Hearts']",0,13,8 of Spades,"['King of Diamonds', '5 of Hearts']",2,17,False
7 of Diamonds,"['7 of Diamonds', 'King of Spades', '3 of Diamonds', '4 of Hearts', 'Queen of Diamonds', '5 of Hearts', '10 of Hearts', '4 of Clubs', 'Ace of Spades', '5 of Diamonds', '7 of Spades']",41,18,9 of Spades,"['7 of Hearts', '4 of Diamonds']",2,18,False
7 of Diamonds,"['7 of Diamonds', 'King of Spades', '3 of Diamonds', '4 of Hearts', 'Queen of Diamonds', '5 of Hearts', '10 of Hearts', '4 of Clubs', 'Ace of Spades', '5 of Diamonds', '7 of Spades', '5 of Spades']",43,24,9 of Spades,"['7 of Hearts', '4 of Diamonds']",2,18,False
7 of Diamonds,"['7 of Diamonds', 'King of Spades', '3 of Diamonds', '4 of Hearts', 'Queen of Diamonds', '5 of Hearts', '10 of Hearts', '4 of Clubs', 'Ace of Spades', '5 of Diamonds', '7 of Spades', '5 of Spades', '10 of Diamonds']",0,15,9 of Spades,"['7 of Hearts', '4 of Diamonds']",2,18,False
7 of Diamonds,"['7 of Diamonds', 'King of Spades', '3 of Diamonds', '4 of Hearts', 'Queen of Diamonds', '5 of Hearts', '10 of Hearts', '4 of Clubs', 'Ace of Spades', '5 of Diamonds', '7 of Spades', '5 of Spades', '10 of Diamonds']",15,5,9 of Spades,"['7 of Hearts', '4 of Diamonds']",2,18,False
7 of Diamonds,"['7 of Diamonds', 'King of Spades', '3 of Diamonds', '4 of Hearts', 'Queen of Diamonds', '5 of Hearts', '10 of Hearts', '4 of Clubs', 'Ace of Spades', '5 of Diamonds', '7 of Spades', '5 of Spades', '10 of Diamonds']",0,12,9 of Spades,"['7 of Hearts', '4 of Diamonds']",2,18,False
3 of Diamonds,"['3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '6 of Clubs', '5 of Diamonds', 'Jack of Spades', '4 of Spades', '5 of Hearts', '4 of Hearts', '7 of Diamonds', 'King of Diamonds']",44,20,3 of Hearts,"['9 of Clubs', 'King of Hearts']",2,22,True
3 of Diamonds,"['3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '6 of Clubs', '5 of Diamonds', 'Jack of Spades', '4 of Spades', '5 of Hearts', '4 of Hearts', '7 of Diamonds', 'King of Diamonds', '3 of Spades', '7 of Clubs', 'Jack of Hearts']",45,20,3 of Hearts,"['9 of Clubs', 'King of Hearts']",2,22,True
3 of Diamonds,"['3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '6 of Clubs', '5 of Diamonds', 'Jack of Spades', '4 of Spades', '5 of Hearts', '4 of Hearts', '7 of Diamonds', 'King of Diamonds', '3 of Spades', '7 of Clubs', 'Jack of Hearts', 'Ace of Spades', '8 of Clubs']",0,14,3 of Hearts,"['9 of Clubs', 'King of Hearts']",2,22,True
3 of Diamonds,"['3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '6 of Clubs', '5 of Diamonds', 'Jack of Spades', '4 of Spades', '5 of Hearts', '4 of Hearts', '7 of Diamonds', 'King of Diamonds', '3 of Spades', '7 of Clubs', 'Jack of Hearts', 'Ace of Spades', '8 of Clubs']",15,9,3 of Hearts,"['9 of Clubs', 'King of Hearts']",2,22,True
3 of Diamonds,"['3 of Diamonds', 'Jack of Clubs', 'Jack of Diamonds', '6 of Clubs', '5 of Diamonds', 'Jack of Spades', '4 of Spades', '5 of Hearts', '4 of Hearts', '7 of Diamonds', 'King of Diamonds', '3 of Spades', '7 of Clubs', 'Jack of Hearts', 'Ace of Spades', '8 of Clubs']",0,17,3 of Hearts,"['9 of Clubs', 'King of Hearts']",2,22,True
10 of Diamonds,"['10 of Diamonds', '5 of Spades', '4 of Spades', '9 of Hearts', 'King of Spades', 'Jack of Clubs', '2 of Clubs', '8 of Clubs', 'Ace of Diamonds', '9 of Clubs', '7 of Clubs']",46,18,10 of Hearts,['7 of Spades'],1,17,True
10 of Diamonds,"['10 of Diamonds', '5 of Spades', '4 of Spades', '9 of Hearts', 'King of Spades', 'Jack of Clubs', '2 of Clubs', '8 of Clubs', 'Ace of Diamonds', '9 of Clubs', '7 of Clubs', '3 of Diamonds', '6 of Clubs']",45,19,10 of Hearts,['7 of Spades'],1,17,True
10 of Diamonds,"['10 of Diamonds', '5 of Spades', '4 of Spades', '9 of Hearts', 'King of Spades', 'Jack of Clubs', '2 of Clubs', '8 of Clubs', 'Ace of Diamonds', '9 of Clubs', '7 of Clubs', '3 of Diamonds', '6 of Clubs']",0,12,10 of Hearts,['7 of Spades'],1,17,False
10 of Diamonds,"['10 of Diamonds', '5 of Spades', '4 of Spades', '9 of Hearts', 'King of Spades', 'Jack of Clubs', '2 of Clubs', '8 of Clubs', 'Ace of Diamonds', '9 of Clubs', '7 of Clubs', '3 of Diamonds', '6 of Clubs']",15,9,10 of Hearts,['7 of Spades'],1,17,False
10 of Diamonds,"['10 of Diamonds', '5 of Spades', '4 of Spades', '9 of Hearts', 'King of Spades', 'Jack of Clubs', '2 of Clubs', '8 of Clubs', 'Ace of Diamonds', '9 of Clubs', '7 of Clubs', '3 of Diamonds', '6 of Clubs']",0,16,10 of Hearts,['7 of Spades'],1,17,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', '9 of Spades', 'Ace of Clubs', '5 of Spades', '7 of Diamonds', '5 of Clubs', 'King of Spades', 'Queen of Diamonds', '2 of Clubs', '9 of Hearts']",48,24,Queen of Clubs,"['4 of Spades', 'Ace of Hearts', '7 of Clubs']",3,22,False
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', '9 of Spades', 'Ace of Clubs', '5 of Spades', '7 of Diamonds', '5 of Clubs', 'King of Spades', 'Queen of Diamonds', '2 of Clubs', '9 of Hearts', '3 of Hearts', '10 of Clubs']",48,21,Queen of Clubs,"['4 of Spades', 'Ace of Hearts', '7 of Clubs']",3,22,True
Jack of Clubs,"['Jack of Clubs', '2 of Hearts', '9 of Spades', 'Ace of Clubs', '5 of Spades', '7 of Diamonds', '5 of Clubs', 'King of Spades', 'Queen of Diamonds', '2 of Clubs', '9 of Hearts', '3 of Hearts', '10 of Clubs', '7 of Spades', '2 of Diamonds', '6 of Spades']",0,12,Queen of Clubs,"['4 of Spades', 'Ace of Hearts', '7 of Clubs']",3,22,True
