Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
10 of Spades,"['10 of Spades', '6 of Spades', '3 of Hearts', '8 of Clubs', '8 of Hearts', '2 of Diamonds', 'Queen of Diamonds', 'Queen of Spades', '5 of Spades', 'King of Hearts', '7 of Hearts', 'Jack of Spades', 'King of Spades', '10 of Diamonds']",0,12,Queen of Clubs,"['6 of Diamonds', '6 of Clubs']",2,22,True
10 of Spades,"['10 of Spades', '6 of Spades', '3 of Hearts', '8 of Clubs', '8 of Hearts', '2 of Diamonds', 'Queen of Diamonds', 'Queen of Spades', '5 of Spades', 'King of Hearts', '7 of Hearts', 'Jack of Spades', 'King of Spades', '10 of Diamonds']",5,15,Queen of Clubs,"['6 of Diamonds', '6 of Clubs']",2,22,True
10 of Spades,"['10 of Spades', '6 of Spades', '3 of Hearts', '8 of Clubs', '8 of Hearts', '2 of Diamonds', 'Queen of Diamonds', 'Queen of Spades', '5 of Spades', 'King of Hearts', '7 of Hearts', 'Jack of Spades', 'King of Spades', '10 of Diamonds']",0,17,Queen of Clubs,"['6 of Diamonds', '6 of Clubs']",2,22,True
8 of Hearts,"['8 of Hearts', '3 of Spades', '4 of Diamonds', 'Ace of Spades', 'Queen of Spades', '4 of Hearts', '3 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Spades', '5 of Diamonds']",23,17,7 of Spades,"['7 of Hearts', 'Jack of Diamonds']",2,25,True
8 of Hearts,"['8 of Hearts', '3 of Spades', '4 of Diamonds', 'Ace of Spades', 'Queen of Spades', '4 of Hearts', '3 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Spades', '5 of Diamonds', 'Queen of Diamonds']",17,21,7 of Spades,"['7 of Hearts', 'Jack of Diamonds']",2,25,True
8 of Hearts,"['8 of Hearts', '3 of Spades', '4 of Diamonds', 'Ace of Spades', 'Queen of Spades', '4 of Hearts', '3 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Spades', '5 of Diamonds', 'Queen of Diamonds', '10 of Spades']",0,7,7 of Spades,"['7 of Hearts', 'Jack of Diamonds']",2,25,True
8 of Hearts,"['8 of Hearts', '3 of Spades', '4 of Diamonds', 'Ace of Spades', 'Queen of Spades', '4 of Hearts', '3 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Spades', '5 of Diamonds', 'Queen of Diamonds', '10 of Spades']",7,22,7 of Spades,"['7 of Hearts', 'Jack of Diamonds']",2,25,False
8 of Hearts,"['8 of Hearts', '3 of Spades', '4 of Diamonds', 'Ace of Spades', 'Queen of Spades', '4 of Hearts', '3 of Clubs', '10 of Diamonds', 'Ace of Clubs', '8 of Spades', '5 of Diamonds', 'Queen of Diamonds', '10 of Spades', '5 of Hearts', '6 of Clubs']",0,13,7 of Spades,"['7 of Hearts', 'Jack of Diamonds']",2,25,True
4 of Spades,"['4 of Spades', '3 of Spades', 'Ace of Clubs', '6 of Hearts', '10 of Spades', '5 of Diamonds', '5 of Clubs', 'Queen of Clubs', '6 of Spades', '7 of Hearts', 'Jack of Diamonds']",26,20,King of Spades,"['4 of Hearts', '8 of Hearts', '3 of Diamonds']",3,19,True
4 of Spades,"['4 of Spades', '3 of Spades', 'Ace of Clubs', '6 of Hearts', '10 of Spades', '5 of Diamonds', '5 of Clubs', 'Queen of Clubs', '6 of Spades', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '8 of Spades', '7 of Spades']",17,16,King of Spades,"['4 of Hearts', '8 of Hearts', '3 of Diamonds']",3,19,False
4 of Spades,"['4 of Spades', '3 of Spades', 'Ace of Clubs', '6 of Hearts', '10 of Spades', '5 of Diamonds', '5 of Clubs', 'Queen of Clubs', '6 of Spades', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '8 of Spades', '7 of Spades']",0,5,King of Spades,"['4 of Hearts', '8 of Hearts', '3 of Diamonds']",3,19,False
4 of Spades,"['4 of Spades', '3 of Spades', 'Ace of Clubs', '6 of Hearts', '10 of Spades', '5 of Diamonds', '5 of Clubs', 'Queen of Clubs', '6 of Spades', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '8 of Spades', '7 of Spades']",8,18,King of Spades,"['4 of Hearts', '8 of Hearts', '3 of Diamonds']",3,19,False
4 of Spades,"['4 of Spades', '3 of Spades', 'Ace of Clubs', '6 of Hearts', '10 of Spades', '5 of Diamonds', '5 of Clubs', 'Queen of Clubs', '6 of Spades', '7 of Hearts', 'Jack of Diamonds', 'Ace of Diamonds', '8 of Spades', '7 of Spades', '2 of Diamonds']",0,17,King of Spades,"['4 of Hearts', '8 of Hearts', '3 of Diamonds']",3,19,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', '10 of Hearts', '4 of Diamonds', '6 of Diamonds', '6 of Clubs', 'Queen of Spades', '9 of Diamonds', 'Jack of Spades', 'King of Hearts', 'Ace of Hearts']",26,17,5 of Diamonds,"['8 of Diamonds', '2 of Hearts', '5 of Spades']",3,17,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', '10 of Hearts', '4 of Diamonds', '6 of Diamonds', '6 of Clubs', 'Queen of Spades', '9 of Diamonds', 'Jack of Spades', 'King of Hearts', 'Ace of Hearts']",18,17,5 of Diamonds,"['8 of Diamonds', '2 of Hearts', '5 of Spades']",3,17,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', '10 of Hearts', '4 of Diamonds', '6 of Diamonds', '6 of Clubs', 'Queen of Spades', '9 of Diamonds', 'Jack of Spades', 'King of Hearts', 'Ace of Hearts', '7 of Hearts']",0,16,5 of Diamonds,"['8 of Diamonds', '2 of Hearts', '5 of Spades']",3,17,False
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', '10 of Hearts', '4 of Diamonds', '6 of Diamonds', '6 of Clubs', 'Queen of Spades', '9 of Diamonds', 'Jack of Spades', 'King of Hearts', 'Ace of Hearts', '7 of Hearts']",8,19,5 of Diamonds,"['8 of Diamonds', '2 of Hearts', '5 of Spades']",3,17,True
2 of Diamonds,"['2 of Diamonds', '7 of Diamonds', '10 of Hearts', '4 of Diamonds', '6 of Diamonds', '6 of Clubs', 'Queen of Spades', '9 of Diamonds', 'Jack of Spades', 'King of Hearts', 'Ace of Hearts', '7 of Hearts']",0,11,5 of Diamonds,"['8 of Diamonds', '2 of Hearts', '5 of Spades']",3,17,False
Queen of Spades,"['Queen of Spades', '7 of Spades', '10 of Hearts', '2 of Spades', 'King of Clubs', 'Ace of Clubs', '8 of Clubs', '3 of Clubs', 'Jack of Spades', '3 of Hearts', '9 of Spades']",26,17,Ace of Spades,['King of Diamonds'],1,20,False
Queen of Spades,"['Queen of Spades', '7 of Spades', '10 of Hearts', '2 of Spades', 'King of Clubs', 'Ace of Clubs', '8 of Clubs', '3 of Clubs', 'Jack of Spades', '3 of Hearts', '9 of Spades']",19,18,Ace of Spades,['King of Diamonds'],1,20,False
Queen of Spades,"['Queen of Spades', '7 of Spades', '10 of Hearts', '2 of Spades', 'King of Clubs', 'Ace of Clubs', '8 of Clubs', '3 of Clubs', 'Jack of Spades', '3 of Hearts', '9 of Spades', '6 of Diamonds']",0,9,Ace of Spades,['King of Diamonds'],1,20,False
Queen of Spades,"['Queen of Spades', '7 of Spades', '10 of Hearts', '2 of Spades', 'King of Clubs', 'Ace of Clubs', '8 of Clubs', '3 of Clubs', 'Jack of Spades', '3 of Hearts', '9 of Spades', '6 of Diamonds']",9,23,Ace of Spades,['King of Diamonds'],1,20,False
Queen of Spades,"['Queen of Spades', '7 of Spades', '10 of Hearts', '2 of Spades', 'King of Clubs', 'Ace of Clubs', '8 of Clubs', '3 of Clubs', 'Jack of Spades', '3 of Hearts', '9 of Spades', '6 of Diamonds', 'Queen of Hearts']",0,12,Ace of Spades,['King of Diamonds'],1,20,False
7 of Diamonds,"['7 of Diamonds', '4 of Diamonds', '3 of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Clubs', '5 of Diamonds', '3 of Hearts']",27,17,8 of Diamonds,"['5 of Clubs', '8 of Hearts']",2,20,False
7 of Diamonds,"['7 of Diamonds', '4 of Diamonds', '3 of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Clubs', '5 of Diamonds', '3 of Hearts', 'Jack of Spades']",20,22,8 of Diamonds,"['5 of Clubs', '8 of Hearts']",2,20,False
7 of Diamonds,"['7 of Diamonds', '4 of Diamonds', '3 of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Clubs', '5 of Diamonds', '3 of Hearts', 'Jack of Spades', '6 of Hearts']",0,20,8 of Diamonds,"['5 of Clubs', '8 of Hearts']",2,20,False
7 of Diamonds,"['7 of Diamonds', '4 of Diamonds', '3 of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Clubs', '5 of Diamonds', '3 of Hearts', 'Jack of Spades', '6 of Hearts']",10,21,8 of Diamonds,"['5 of Clubs', '8 of Hearts']",2,20,True
7 of Diamonds,"['7 of Diamonds', '4 of Diamonds', '3 of Clubs', '6 of Diamonds', 'Jack of Diamonds', 'Queen of Spades', 'King of Diamonds', '8 of Spades', '4 of Clubs', '5 of Diamonds', '3 of Hearts', 'Jack of Spades', '6 of Hearts', '9 of Spades']",0,8,8 of Diamonds,"['5 of Clubs', '8 of Hearts']",2,20,False
5 of Diamonds,"['5 of Diamonds', '3 of Diamonds', '9 of Spades', '7 of Hearts', '8 of Spades', '3 of Hearts', '10 of Diamonds', '9 of Clubs', '3 of Clubs', '5 of Clubs', '7 of Spades']",28,22,Queen of Spades,"['4 of Spades', '4 of Hearts', '2 of Diamonds', '2 of Hearts']",4,17,False
5 of Diamonds,"['5 of Diamonds', '3 of Diamonds', '9 of Spades', '7 of Hearts', '8 of Spades', '3 of Hearts', '10 of Diamonds', '9 of Clubs', '3 of Clubs', '5 of Clubs', '7 of Spades', '10 of Spades']",20,15,Queen of Spades,"['4 of Spades', '4 of Hearts', '2 of Diamonds', '2 of Hearts']",4,17,False
5 of Diamonds,"['5 of Diamonds', '3 of Diamonds', '9 of Spades', '7 of Hearts', '8 of Spades', '3 of Hearts', '10 of Diamonds', '9 of Clubs', '3 of Clubs', '5 of Clubs', '7 of Spades', '10 of Spades']",0,13,Queen of Spades,"['4 of Spades', '4 of Hearts', '2 of Diamonds', '2 of Hearts']",4,17,False
5 of Diamonds,"['5 of Diamonds', '3 of Diamonds', '9 of Spades', '7 of Hearts', '8 of Spades', '3 of Hearts', '10 of Diamonds', '9 of Clubs', '3 of Clubs', '5 of Clubs', '7 of Spades', '10 of Spades']",11,22,Queen of Spades,"['4 of Spades', '4 of Hearts', '2 of Diamonds', '2 of Hearts']",4,17,False
5 of Diamonds,"['5 of Diamonds', '3 of Diamonds', '9 of Spades', '7 of Hearts', '8 of Spades', '3 of Hearts', '10 of Diamonds', '9 of Clubs', '3 of Clubs', '5 of Clubs', '7 of Spades', '10 of Spades', '10 of Clubs']",0,12,Queen of Spades,"['4 of Spades', '4 of Hearts', '2 of Diamonds', '2 of Hearts']",4,17,False
Ace of Hearts,"['Ace of Hearts', '2 of Clubs', 'Jack of Spades', '4 of Diamonds', '7 of Diamonds', '8 of Hearts', '10 of Clubs', 'Jack of Diamonds', '5 of Diamonds', '10 of Hearts', '2 of Diamonds']",29,18,5 of Hearts,"['8 of Diamonds', 'Jack of Hearts']",2,19,False
Ace of Hearts,"['Ace of Hearts', '2 of Clubs', 'Jack of Spades', '4 of Diamonds', '7 of Diamonds', '8 of Hearts', '10 of Clubs', 'Jack of Diamonds', '5 of Diamonds', '10 of Hearts', '2 of Diamonds', '6 of Diamonds']",21,21,5 of Hearts,"['8 of Diamonds', 'Jack of Hearts']",2,19,True
Ace of Hearts,"['Ace of Hearts', '2 of Clubs', 'Jack of Spades', '4 of Diamonds', '7 of Diamonds', '8 of Hearts', '10 of Clubs', 'Jack of Diamonds', '5 of Diamonds', '10 of Hearts', '2 of Diamonds', '6 of Diamonds', 'Queen of Spades']",0,18,5 of Hearts,"['8 of Diamonds', 'Jack of Hearts']",2,19,False
Ace of Hearts,"['Ace of Hearts', '2 of Clubs', 'Jack of Spades', '4 of Diamonds', '7 of Diamonds', '8 of Hearts', '10 of Clubs', 'Jack of Diamonds', '5 of Diamonds', '10 of Hearts', '2 of Diamonds', '6 of Diamonds', 'Queen of Spades']",11,15,5 of Hearts,"['8 of Diamonds', 'Jack of Hearts']",2,19,False
Ace of Hearts,"['Ace of Hearts', '2 of Clubs', 'Jack of Spades', '4 of Diamonds', '7 of Diamonds', '8 of Hearts', '10 of Clubs', 'Jack of Diamonds', '5 of Diamonds', '10 of Hearts', '2 of Diamonds', '6 of Diamonds', 'Queen of Spades']",0,12,5 of Hearts,"['8 of Diamonds', 'Jack of Hearts']",2,19,False
Jack of Spades,"['Jack of Spades', '5 of Clubs', '10 of Hearts', '9 of Spades', 'Ace of Clubs', '2 of Spades', 'Ace of Hearts', '5 of Hearts', 'Jack of Diamonds', '2 of Diamonds', '3 of Spades']",30,19,Jack of Clubs,['7 of Diamonds'],1,17,True
Jack of Spades,"['Jack of Spades', '5 of Clubs', '10 of Hearts', '9 of Spades', 'Ace of Clubs', '2 of Spades', 'Ace of Hearts', '5 of Hearts', 'Jack of Diamonds', '2 of Diamonds', '3 of Spades', '4 of Diamonds']",23,23,Jack of Clubs,['7 of Diamonds'],1,17,False
Jack of Spades,"['Jack of Spades', '5 of Clubs', '10 of Hearts', '9 of Spades', 'Ace of Clubs', '2 of Spades', 'Ace of Hearts', '5 of Hearts', 'Jack of Diamonds', '2 of Diamonds', '3 of Spades', '4 of Diamonds', '3 of Diamonds', 'King of Spades']",0,3,Jack of Clubs,['7 of Diamonds'],1,17,False
Jack of Spades,"['Jack of Spades', '5 of Clubs', '10 of Hearts', '9 of Spades', 'Ace of Clubs', '2 of Spades', 'Ace of Hearts', '5 of Hearts', 'Jack of Diamonds', '2 of Diamonds', '3 of Spades', '4 of Diamonds', '3 of Diamonds', 'King of Spades']",12,25,Jack of Clubs,['7 of Diamonds'],1,17,False
Jack of Spades,"['Jack of Spades', '5 of Clubs', '10 of Hearts', '9 of Spades', 'Ace of Clubs', '2 of Spades', 'Ace of Hearts', '5 of Hearts', 'Jack of Diamonds', '2 of Diamonds', '3 of Spades', '4 of Diamonds', '3 of Diamonds', 'King of Spades', '10 of Spades']",0,5,Jack of Clubs,['7 of Diamonds'],1,17,False
Ace of Hearts,"['Ace of Hearts', '3 of Hearts', 'Queen of Hearts', '7 of Spades', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Spades', '9 of Clubs', 'King of Diamonds', '7 of Diamonds']",31,23,8 of Hearts,"['3 of Spades', '10 of Spades', '6 of Diamonds']",3,20,False
Ace of Hearts,"['Ace of Hearts', '3 of Hearts', 'Queen of Hearts', '7 of Spades', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Spades', '9 of Clubs', 'King of Diamonds', '7 of Diamonds', 'Queen of Clubs']",25,26,8 of Hearts,"['3 of Spades', '10 of Spades', '6 of Diamonds']",3,20,False
Ace of Hearts,"['Ace of Hearts', '3 of Hearts', 'Queen of Hearts', '7 of Spades', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Spades', '9 of Clubs', 'King of Diamonds', '7 of Diamonds', 'Queen of Clubs', '5 of Hearts', 'Jack of Hearts']",0,15,8 of Hearts,"['3 of Spades', '10 of Spades', '6 of Diamonds']",3,20,False
Ace of Hearts,"['Ace of Hearts', '3 of Hearts', 'Queen of Hearts', '7 of Spades', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Spades', '9 of Clubs', 'King of Diamonds', '7 of Diamonds', 'Queen of Clubs', '5 of Hearts', 'Jack of Hearts']",12,17,8 of Hearts,"['3 of Spades', '10 of Spades', '6 of Diamonds']",3,20,False
Ace of Hearts,"['Ace of Hearts', '3 of Hearts', 'Queen of Hearts', '7 of Spades', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Spades', '9 of Clubs', 'King of Diamonds', '7 of Diamonds', 'Queen of Clubs', '5 of Hearts', 'Jack of Hearts']",0,17,8 of Hearts,"['3 of Spades', '10 of Spades', '6 of Diamonds']",3,20,False
Jack of Diamonds,"['Jack of Diamonds', 'Ace of Hearts', 'Ace of Spades', 'Jack of Clubs', '3 of Diamonds', 'Queen of Hearts', '3 of Hearts', '9 of Spades', '4 of Diamonds', '2 of Diamonds', '4 of Clubs']",37,24,2 of Hearts,"['6 of Clubs', 'King of Diamonds']",2,26,False
Jack of Diamonds,"['Jack of Diamonds', 'Ace of Hearts', 'Ace of Spades', 'Jack of Clubs', '3 of Diamonds', 'Queen of Hearts', '3 of Hearts', '9 of Spades', '4 of Diamonds', '2 of Diamonds', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Hearts', '6 of Hearts', '6 of Spades', '5 of Hearts']",27,24,2 of Hearts,"['6 of Clubs', 'King of Diamonds']",2,26,False
Jack of Diamonds,"['Jack of Diamonds', 'Ace of Hearts', 'Ace of Spades', 'Jack of Clubs', '3 of Diamonds', 'Queen of Hearts', '3 of Hearts', '9 of Spades', '4 of Diamonds', '2 of Diamonds', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Hearts', '6 of Hearts', '6 of Spades', '5 of Hearts', 'Ace of Diamonds', '10 of Hearts']",0,13,2 of Hearts,"['6 of Clubs', 'King of Diamonds']",2,26,True
Jack of Diamonds,"['Jack of Diamonds', 'Ace of Hearts', 'Ace of Spades', 'Jack of Clubs', '3 of Diamonds', 'Queen of Hearts', '3 of Hearts', '9 of Spades', '4 of Diamonds', '2 of Diamonds', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Hearts', '6 of Hearts', '6 of Spades', '5 of Hearts', 'Ace of Diamonds', '10 of Hearts']",12,13,2 of Hearts,"['6 of Clubs', 'King of Diamonds']",2,26,True
Jack of Diamonds,"['Jack of Diamonds', 'Ace of Hearts', 'Ace of Spades', 'Jack of Clubs', '3 of Diamonds', 'Queen of Hearts', '3 of Hearts', '9 of Spades', '4 of Diamonds', '2 of Diamonds', '4 of Clubs', 'Jack of Spades', '5 of Spades', '8 of Hearts', '6 of Hearts', '6 of Spades', '5 of Hearts', 'Ace of Diamonds', '10 of Hearts']",0,6,2 of Hearts,"['6 of Clubs', 'King of Diamonds']",2,26,True
9 of Clubs,"['9 of Clubs', '5 of Clubs', '10 of Diamonds', '4 of Clubs', '4 of Hearts', '7 of Clubs', '4 of Spades', 'King of Diamonds', 'King of Spades', '3 of Hearts', '8 of Hearts']",38,25,6 of Diamonds,['8 of Diamonds'],1,17,False
9 of Clubs,"['9 of Clubs', '5 of Clubs', '10 of Diamonds', '4 of Clubs', '4 of Hearts', '7 of Clubs', '4 of Spades', 'King of Diamonds', 'King of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Clubs']",32,23,6 of Diamonds,['8 of Diamonds'],1,17,False
9 of Clubs,"['9 of Clubs', '5 of Clubs', '10 of Diamonds', '4 of Clubs', '4 of Hearts', '7 of Clubs', '4 of Spades', 'King of Diamonds', 'King of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Clubs', '9 of Diamonds', 'King of Clubs', '2 of Spades', 'Queen of Diamonds', 'King of Hearts']",0,11,6 of Diamonds,['8 of Diamonds'],1,17,False
9 of Clubs,"['9 of Clubs', '5 of Clubs', '10 of Diamonds', '4 of Clubs', '4 of Hearts', '7 of Clubs', '4 of Spades', 'King of Diamonds', 'King of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Clubs', '9 of Diamonds', 'King of Clubs', '2 of Spades', 'Queen of Diamonds', 'King of Hearts']",12,10,6 of Diamonds,['8 of Diamonds'],1,17,False
9 of Clubs,"['9 of Clubs', '5 of Clubs', '10 of Diamonds', '4 of Clubs', '4 of Hearts', '7 of Clubs', '4 of Spades', 'King of Diamonds', 'King of Spades', '3 of Hearts', '8 of Hearts', 'Queen of Clubs', '9 of Diamonds', 'King of Clubs', '2 of Spades', 'Queen of Diamonds', 'King of Hearts']",0,11,6 of Diamonds,['8 of Diamonds'],1,17,False
9 of Diamonds,"['9 of Diamonds', '4 of Diamonds', 'Queen of Clubs', '4 of Clubs', 'Ace of Hearts', '4 of Spades', '6 of Hearts', 'Queen of Spades', 'Jack of Hearts', '10 of Clubs', '7 of Diamonds']",40,23,Ace of Diamonds,['Queen of Diamonds'],1,19,False
9 of Diamonds,"['9 of Diamonds', '4 of Diamonds', 'Queen of Clubs', '4 of Clubs', 'Ace of Hearts', '4 of Spades', '6 of Hearts', 'Queen of Spades', 'Jack of Hearts', '10 of Clubs', '7 of Diamonds', 'Ace of Clubs', '8 of Hearts']",35,21,Ace of Diamonds,['Queen of Diamonds'],1,19,True
9 of Diamonds,"['9 of Diamonds', '4 of Diamonds', 'Queen of Clubs', '4 of Clubs', 'Ace of Hearts', '4 of Spades', '6 of Hearts', 'Queen of Spades', 'Jack of Hearts', '10 of Clubs', '7 of Diamonds', 'Ace of Clubs', '8 of Hearts', 'Ace of Spades', '5 of Spades', 'King of Spades']",0,10,Ace of Diamonds,['Queen of Diamonds'],1,19,False
9 of Diamonds,"['9 of Diamonds', '4 of Diamonds', 'Queen of Clubs', '4 of Clubs', 'Ace of Hearts', '4 of Spades', '6 of Hearts', 'Queen of Spades', 'Jack of Hearts', '10 of Clubs', '7 of Diamonds', 'Ace of Clubs', '8 of Hearts', 'Ace of Spades', '5 of Spades', 'King of Spades']",12,20,Ace of Diamonds,['Queen of Diamonds'],1,19,True
9 of Diamonds,"['9 of Diamonds', '4 of Diamonds', 'Queen of Clubs', '4 of Clubs', 'Ace of Hearts', '4 of Spades', '6 of Hearts', 'Queen of Spades', 'Jack of Hearts', '10 of Clubs', '7 of Diamonds', 'Ace of Clubs', '8 of Hearts', 'Ace of Spades', '5 of Spades', 'King of Spades']",0,17,Ace of Diamonds,['Queen of Diamonds'],1,19,False
10 of Diamonds,"['10 of Diamonds', '10 of Hearts', '3 of Hearts', '2 of Clubs', '4 of Clubs', 'Jack of Spades', '9 of Clubs', 'King of Clubs', '7 of Diamonds', '10 of Clubs', 'Jack of Diamonds']",41,22,5 of Diamonds,['7 of Clubs'],1,17,False
10 of Diamonds,"['10 of Diamonds', '10 of Hearts', '3 of Hearts', '2 of Clubs', '4 of Clubs', 'Jack of Spades', '9 of Clubs', 'King of Clubs', '7 of Diamonds', '10 of Clubs', 'Jack of Diamonds', '9 of Hearts']",37,21,5 of Diamonds,['7 of Clubs'],1,17,True
10 of Diamonds,"['10 of Diamonds', '10 of Hearts', '3 of Hearts', '2 of Clubs', '4 of Clubs', 'Jack of Spades', '9 of Clubs', 'King of Clubs', '7 of Diamonds', '10 of Clubs', 'Jack of Diamonds', '9 of Hearts', 'Jack of Hearts', '5 of Hearts']",0,19,5 of Diamonds,['7 of Clubs'],1,17,True
10 of Diamonds,"['10 of Diamonds', '10 of Hearts', '3 of Hearts', '2 of Clubs', '4 of Clubs', 'Jack of Spades', '9 of Clubs', 'King of Clubs', '7 of Diamonds', '10 of Clubs', 'Jack of Diamonds', '9 of Hearts', 'Jack of Hearts', '5 of Hearts']",12,17,5 of Diamonds,['7 of Clubs'],1,17,False
10 of Diamonds,"['10 of Diamonds', '10 of Hearts', '3 of Hearts', '2 of Clubs', '4 of Clubs', 'Jack of Spades', '9 of Clubs', 'King of Clubs', '7 of Diamonds', '10 of Clubs', 'Jack of Diamonds', '9 of Hearts', 'Jack of Hearts', '5 of Hearts']",0,20,5 of Diamonds,['7 of Clubs'],1,17,True
8 of Spades,"['8 of Spades', '8 of Diamonds', '7 of Diamonds', '3 of Spades', '10 of Clubs', 'Ace of Spades', '6 of Spades', '9 of Clubs', 'Queen of Clubs', '7 of Clubs', 'King of Clubs']",42,17,3 of Clubs,['Queen of Hearts'],1,18,False
8 of Spades,"['8 of Spades', '8 of Diamonds', '7 of Diamonds', '3 of Spades', '10 of Clubs', 'Ace of Spades', '6 of Spades', '9 of Clubs', 'Queen of Clubs', '7 of Clubs', 'King of Clubs', '2 of Spades']",39,18,3 of Clubs,['Queen of Hearts'],1,18,False
8 of Spades,"['8 of Spades', '8 of Diamonds', '7 of Diamonds', '3 of Spades', '10 of Clubs', 'Ace of Spades', '6 of Spades', '9 of Clubs', 'Queen of Clubs', '7 of Clubs', 'King of Clubs', '2 of Spades', 'Ace of Clubs', '4 of Diamonds']",0,7,3 of Clubs,['Queen of Hearts'],1,18,False
8 of Spades,"['8 of Spades', '8 of Diamonds', '7 of Diamonds', '3 of Spades', '10 of Clubs', 'Ace of Spades', '6 of Spades', '9 of Clubs', 'Queen of Clubs', '7 of Clubs', 'King of Clubs', '2 of Spades', 'Ace of Clubs', '4 of Diamonds']",12,19,3 of Clubs,['Queen of Hearts'],1,18,True
8 of Spades,"['8 of Spades', '8 of Diamonds', '7 of Diamonds', '3 of Spades', '10 of Clubs', 'Ace of Spades', '6 of Spades', '9 of Clubs', 'Queen of Clubs', '7 of Clubs', 'King of Clubs', '2 of Spades', 'Ace of Clubs', '4 of Diamonds']",0,17,3 of Clubs,['Queen of Hearts'],1,18,False
7 of Spades,"['7 of Spades', '8 of Spades', '6 of Clubs', '9 of Hearts', 'King of Diamonds', '6 of Spades', 'Ace of Diamonds', 'Queen of Hearts', 'Ace of Clubs', '9 of Spades', '6 of Hearts']",43,21,9 of Diamonds,['Queen of Clubs'],1,17,True
7 of Spades,"['7 of Spades', '8 of Spades', '6 of Clubs', '9 of Hearts', 'King of Diamonds', '6 of Spades', 'Ace of Diamonds', 'Queen of Hearts', 'Ace of Clubs', '9 of Spades', '6 of Hearts', '7 of Diamonds']",39,19,9 of Diamonds,['Queen of Clubs'],1,17,True
7 of Spades,"['7 of Spades', '8 of Spades', '6 of Clubs', '9 of Hearts', 'King of Diamonds', '6 of Spades', 'Ace of Diamonds', 'Queen of Hearts', 'Ace of Clubs', '9 of Spades', '6 of Hearts', '7 of Diamonds']",0,7,9 of Diamonds,['Queen of Clubs'],1,17,False
7 of Spades,"['7 of Spades', '8 of Spades', '6 of Clubs', '9 of Hearts', 'King of Diamonds', '6 of Spades', 'Ace of Diamonds', 'Queen of Hearts', 'Ace of Clubs', '9 of Spades', '6 of Hearts', '7 of Diamonds']",13,16,9 of Diamonds,['Queen of Clubs'],1,17,False
7 of Spades,"['7 of Spades', '8 of Spades', '6 of Clubs', '9 of Hearts', 'King of Diamonds', '6 of Spades', 'Ace of Diamonds', 'Queen of Hearts', 'Ace of Clubs', '9 of Spades', '6 of Hearts', '7 of Diamonds', '5 of Spades']",0,15,9 of Diamonds,['Queen of Clubs'],1,17,False
10 of Hearts,"['10 of Hearts', '10 of Diamonds', '5 of Diamonds', '3 of Diamonds', '9 of Hearts', '9 of Diamonds', '3 of Hearts', '7 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Clubs']",44,25,8 of Hearts,"['3 of Spades', '6 of Spades']",2,19,False
10 of Hearts,"['10 of Hearts', '10 of Diamonds', '5 of Diamonds', '3 of Diamonds', '9 of Hearts', '9 of Diamonds', '3 of Hearts', '7 of Diamonds', '7 of Spades', '10 of Clubs', '4 of Clubs', 'King of Clubs']",41,24,8 of Hearts,"['3 of Spades', '6 of Spades']",2,19,False
