Dealer Up,Drawn Cards,Num of Hits,Your End Total,Dealer's Face Down,Dealer Drawn Cards,Dealer Num Hits,Dealer End Total,Did YOU Win
8 of Clubs,"['8 of Clubs', 'King of Diamonds', '2 of Hearts', '5 of Diamonds', '6 of Diamonds', 'Jack of Diamonds', '2 of Clubs', 'Queen of Spades', '6 of Clubs', 'Ace of Spades', 'King of Clubs']",26,23,9 of Clubs,[<tournament.Card object at 0x7fc76168ce50>],1,17,False
8 of Clubs,"['8 of Clubs', 'King of Diamonds', '2 of Hearts', '5 of Diamonds', '6 of Diamonds', 'Jack of Diamonds', '2 of Clubs', 'Queen of Spades', '6 of Clubs', 'Ace of Spades', 'King of Clubs', 'Ace of Hearts', 'Jack of Hearts']",9,17,9 of Clubs,[<tournament.Card object at 0x7fc76168ce50>],1,17,False
8 of Clubs,"['8 of Clubs', 'King of Diamonds', '2 of Hearts', '5 of Diamonds', '6 of Diamonds', 'Jack of Diamonds', '2 of Clubs', 'Queen of Spades', '6 of Clubs', 'Ace of Spades', 'King of Clubs', 'Ace of Hearts', 'Jack of Hearts', '6 of Spades']",0,12,9 of Clubs,[<tournament.Card object at 0x7fc76168ce50>],1,17,False
8 of Clubs,"['8 of Clubs', 'King of Diamonds', '2 of Hearts', '5 of Diamonds', '6 of Diamonds', 'Jack of Diamonds', '2 of Clubs', 'Queen of Spades', '6 of Clubs', 'Ace of Spades', 'King of Clubs', 'Ace of Hearts', 'Jack of Hearts', '6 of Spades']",8,16,9 of Clubs,[<tournament.Card object at 0x7fc76168ce50>],1,17,False
8 of Clubs,"['8 of Clubs', 'King of Diamonds', '2 of Hearts', '5 of Diamonds', '6 of Diamonds', 'Jack of Diamonds', '2 of Clubs', 'Queen of Spades', '6 of Clubs', 'Ace of Spades', 'King of Clubs', 'Ace of Hearts', 'Jack of Hearts', '6 of Spades']",0,11,9 of Clubs,[<tournament.Card object at 0x7fc76168ce50>],1,17,False
King of Hearts,"['King of Hearts', 'Jack of Clubs', '2 of Spades', '3 of Hearts', 'Jack of Spades', '6 of Hearts', 'Queen of Spades', '8 of Hearts', '3 of Spades', '10 of Diamonds', 'Queen of Hearts']",27,22,2 of Diamonds,"[<tournament.Card object at 0x7fc76168f160>, <tournament.Card object at 0x7fc761694730>]",2,19,False
King of Hearts,"['King of Hearts', 'Jack of Clubs', '2 of Spades', '3 of Hearts', 'Jack of Spades', '6 of Hearts', 'Queen of Spades', '8 of Hearts', '3 of Spades', '10 of Diamonds', 'Queen of Hearts', '10 of Spades']",10,23,2 of Diamonds,"[<tournament.Card object at 0x7fc76168f160>, <tournament.Card object at 0x7fc761694730>]",2,19,False
King of Hearts,"['King of Hearts', 'Jack of Clubs', '2 of Spades', '3 of Hearts', 'Jack of Spades', '6 of Hearts', 'Queen of Spades', '8 of Hearts', '3 of Spades', '10 of Diamonds', 'Queen of Hearts', '10 of Spades', 'Jack of Diamonds']",0,16,2 of Diamonds,"[<tournament.Card object at 0x7fc76168f160>, <tournament.Card object at 0x7fc761694730>]",2,19,False
King of Hearts,"['King of Hearts', 'Jack of Clubs', '2 of Spades', '3 of Hearts', 'Jack of Spades', '6 of Hearts', 'Queen of Spades', '8 of Hearts', '3 of Spades', '10 of Diamonds', 'Queen of Hearts', '10 of Spades', 'Jack of Diamonds']",10,18,2 of Diamonds,"[<tournament.Card object at 0x7fc76168f160>, <tournament.Card object at 0x7fc761694730>]",2,19,False
King of Hearts,"['King of Hearts', 'Jack of Clubs', '2 of Spades', '3 of Hearts', 'Jack of Spades', '6 of Hearts', 'Queen of Spades', '8 of Hearts', '3 of Spades', '10 of Diamonds', 'Queen of Hearts', '10 of Spades', 'Jack of Diamonds', '2 of Clubs', '5 of Spades']",0,20,2 of Diamonds,"[<tournament.Card object at 0x7fc76168f160>, <tournament.Card object at 0x7fc761694730>]",2,19,True
4 of Spades,"['4 of Spades', 'King of Hearts', 'Ace of Spades', '2 of Spades', '5 of Spades', '3 of Diamonds', '9 of Diamonds', '8 of Hearts', '5 of Clubs', 'Ace of Hearts', '10 of Clubs']",29,21,3 of Clubs,"[<tournament.Card object at 0x7fc761694370>, <tournament.Card object at 0x7fc761694400>, <tournament.Card object at 0x7fc76168ff10>]",3,26,True
4 of Spades,"['4 of Spades', 'King of Hearts', 'Ace of Spades', '2 of Spades', '5 of Spades', '3 of Diamonds', '9 of Diamonds', '8 of Hearts', '5 of Clubs', 'Ace of Hearts', '10 of Clubs', '4 of Hearts', '6 of Clubs']",11,12,3 of Clubs,"[<tournament.Card object at 0x7fc761694370>, <tournament.Card object at 0x7fc761694400>, <tournament.Card object at 0x7fc76168ff10>]",3,26,True
4 of Spades,"['4 of Spades', 'King of Hearts', 'Ace of Spades', '2 of Spades', '5 of Spades', '3 of Diamonds', '9 of Diamonds', '8 of Hearts', '5 of Clubs', 'Ace of Hearts', '10 of Clubs', '4 of Hearts', '6 of Clubs', '5 of Diamonds']",0,12,3 of Clubs,"[<tournament.Card object at 0x7fc761694370>, <tournament.Card object at 0x7fc761694400>, <tournament.Card object at 0x7fc76168ff10>]",3,26,True
4 of Spades,"['4 of Spades', 'King of Hearts', 'Ace of Spades', '2 of Spades', '5 of Spades', '3 of Diamonds', '9 of Diamonds', '8 of Hearts', '5 of Clubs', 'Ace of Hearts', '10 of Clubs', '4 of Hearts', '6 of Clubs', '5 of Diamonds']",11,20,3 of Clubs,"[<tournament.Card object at 0x7fc761694370>, <tournament.Card object at 0x7fc761694400>, <tournament.Card object at 0x7fc76168ff10>]",3,26,True
4 of Spades,"['4 of Spades', 'King of Hearts', 'Ace of Spades', '2 of Spades', '5 of Spades', '3 of Diamonds', '9 of Diamonds', '8 of Hearts', '5 of Clubs', 'Ace of Hearts', '10 of Clubs', '4 of Hearts', '6 of Clubs', '5 of Diamonds', '7 of Spades']",0,11,3 of Clubs,"[<tournament.Card object at 0x7fc761694370>, <tournament.Card object at 0x7fc761694400>, <tournament.Card object at 0x7fc76168ff10>]",3,26,True
3 of Diamonds,"['3 of Diamonds', 'Queen of Spades', '2 of Spades', '6 of Spades', 'King of Spades', 'Jack of Diamonds', '4 of Hearts', 'Queen of Clubs', '6 of Clubs', '2 of Diamonds', '9 of Clubs']",31,26,8 of Diamonds,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc761694520>]",3,19,False
3 of Diamonds,"['3 of Diamonds', 'Queen of Spades', '2 of Spades', '6 of Spades', 'King of Spades', 'Jack of Diamonds', '4 of Hearts', 'Queen of Clubs', '6 of Clubs', '2 of Diamonds', '9 of Clubs', '4 of Clubs', 'King of Hearts']",11,16,8 of Diamonds,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc761694520>]",3,19,False
3 of Diamonds,"['3 of Diamonds', 'Queen of Spades', '2 of Spades', '6 of Spades', 'King of Spades', 'Jack of Diamonds', '4 of Hearts', 'Queen of Clubs', '6 of Clubs', '2 of Diamonds', '9 of Clubs', '4 of Clubs', 'King of Hearts']",0,14,8 of Diamonds,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc761694520>]",3,19,False
3 of Diamonds,"['3 of Diamonds', 'Queen of Spades', '2 of Spades', '6 of Spades', 'King of Spades', 'Jack of Diamonds', '4 of Hearts', 'Queen of Clubs', '6 of Clubs', '2 of Diamonds', '9 of Clubs', '4 of Clubs', 'King of Hearts']",11,16,8 of Diamonds,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc761694520>]",3,19,False
3 of Diamonds,"['3 of Diamonds', 'Queen of Spades', '2 of Spades', '6 of Spades', 'King of Spades', 'Jack of Diamonds', '4 of Hearts', 'Queen of Clubs', '6 of Clubs', '2 of Diamonds', '9 of Clubs', '4 of Clubs', 'King of Hearts']",0,11,8 of Diamonds,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc761694520>]",3,19,False
King of Diamonds,"['King of Diamonds', 'Queen of Spades', 'Queen of Diamonds', '2 of Spades', '3 of Diamonds', 'Jack of Hearts', '9 of Clubs', '4 of Clubs', '2 of Clubs', 'Queen of Hearts', '10 of Hearts']",33,19,3 of Spades,"[<tournament.Card object at 0x7fc761694730>, <tournament.Card object at 0x7fc76168df60>]",2,17,True
King of Diamonds,"['King of Diamonds', 'Queen of Spades', 'Queen of Diamonds', '2 of Spades', '3 of Diamonds', 'Jack of Hearts', '9 of Clubs', '4 of Clubs', '2 of Clubs', 'Queen of Hearts', '10 of Hearts', '9 of Spades', 'Queen of Clubs']",13,19,3 of Spades,"[<tournament.Card object at 0x7fc761694730>, <tournament.Card object at 0x7fc76168df60>]",2,17,True
King of Diamonds,"['King of Diamonds', 'Queen of Spades', 'Queen of Diamonds', '2 of Spades', '3 of Diamonds', 'Jack of Hearts', '9 of Clubs', '4 of Clubs', '2 of Clubs', 'Queen of Hearts', '10 of Hearts', '9 of Spades', 'Queen of Clubs', '8 of Hearts', '6 of Clubs']",0,19,3 of Spades,"[<tournament.Card object at 0x7fc761694730>, <tournament.Card object at 0x7fc76168df60>]",2,17,True
King of Diamonds,"['King of Diamonds', 'Queen of Spades', 'Queen of Diamonds', '2 of Spades', '3 of Diamonds', 'Jack of Hearts', '9 of Clubs', '4 of Clubs', '2 of Clubs', 'Queen of Hearts', '10 of Hearts', '9 of Spades', 'Queen of Clubs', '8 of Hearts', '6 of Clubs']",11,6,3 of Spades,"[<tournament.Card object at 0x7fc761694730>, <tournament.Card object at 0x7fc76168df60>]",2,17,False
King of Diamonds,"['King of Diamonds', 'Queen of Spades', 'Queen of Diamonds', '2 of Spades', '3 of Diamonds', 'Jack of Hearts', '9 of Clubs', '4 of Clubs', '2 of Clubs', 'Queen of Hearts', '10 of Hearts', '9 of Spades', 'Queen of Clubs', '8 of Hearts', '6 of Clubs']",0,20,3 of Spades,"[<tournament.Card object at 0x7fc761694730>, <tournament.Card object at 0x7fc76168df60>]",2,17,True
Queen of Hearts,"['Queen of Hearts', '4 of Diamonds', '6 of Spades', '8 of Diamonds', '10 of Diamonds', '6 of Diamonds', '9 of Spades', '5 of Clubs', '3 of Diamonds', 'Queen of Spades', '3 of Spades']",34,19,Ace of Spades,[<tournament.Card object at 0x7fc76168d660>],1,20,False
Queen of Hearts,"['Queen of Hearts', '4 of Diamonds', '6 of Spades', '8 of Diamonds', '10 of Diamonds', '6 of Diamonds', '9 of Spades', '5 of Clubs', '3 of Diamonds', 'Queen of Spades', '3 of Spades', '9 of Diamonds']",13,18,Ace of Spades,[<tournament.Card object at 0x7fc76168d660>],1,20,False
Queen of Hearts,"['Queen of Hearts', '4 of Diamonds', '6 of Spades', '8 of Diamonds', '10 of Diamonds', '6 of Diamonds', '9 of Spades', '5 of Clubs', '3 of Diamonds', 'Queen of Spades', '3 of Spades', '9 of Diamonds']",0,15,Ace of Spades,[<tournament.Card object at 0x7fc76168d660>],1,20,False
Queen of Hearts,"['Queen of Hearts', '4 of Diamonds', '6 of Spades', '8 of Diamonds', '10 of Diamonds', '6 of Diamonds', '9 of Spades', '5 of Clubs', '3 of Diamonds', 'Queen of Spades', '3 of Spades', '9 of Diamonds']",11,8,Ace of Spades,[<tournament.Card object at 0x7fc76168d660>],1,20,False
Queen of Hearts,"['Queen of Hearts', '4 of Diamonds', '6 of Spades', '8 of Diamonds', '10 of Diamonds', '6 of Diamonds', '9 of Spades', '5 of Clubs', '3 of Diamonds', 'Queen of Spades', '3 of Spades', '9 of Diamonds']",0,13,Ace of Spades,[<tournament.Card object at 0x7fc76168d660>],1,20,False
King of Clubs,"['King of Clubs', '8 of Hearts', 'Ace of Spades', '9 of Diamonds', '10 of Spades', '8 of Clubs', '4 of Hearts', 'King of Spades', 'Ace of Diamonds', '2 of Clubs', '4 of Diamonds']",36,22,6 of Clubs,[<tournament.Card object at 0x7fc76168d6f0>],1,20,False
King of Clubs,"['King of Clubs', '8 of Hearts', 'Ace of Spades', '9 of Diamonds', '10 of Spades', '8 of Clubs', '4 of Hearts', 'King of Spades', 'Ace of Diamonds', '2 of Clubs', '4 of Diamonds', '3 of Diamonds', 'Queen of Clubs']",13,19,6 of Clubs,[<tournament.Card object at 0x7fc76168d6f0>],1,20,False
King of Clubs,"['King of Clubs', '8 of Hearts', 'Ace of Spades', '9 of Diamonds', '10 of Spades', '8 of Clubs', '4 of Hearts', 'King of Spades', 'Ace of Diamonds', '2 of Clubs', '4 of Diamonds', '3 of Diamonds', 'Queen of Clubs']",0,12,6 of Clubs,[<tournament.Card object at 0x7fc76168d6f0>],1,20,False
King of Clubs,"['King of Clubs', '8 of Hearts', 'Ace of Spades', '9 of Diamonds', '10 of Spades', '8 of Clubs', '4 of Hearts', 'King of Spades', 'Ace of Diamonds', '2 of Clubs', '4 of Diamonds', '3 of Diamonds', 'Queen of Clubs']",11,11,6 of Clubs,[<tournament.Card object at 0x7fc76168d6f0>],1,20,False
King of Clubs,"['King of Clubs', '8 of Hearts', 'Ace of Spades', '9 of Diamonds', '10 of Spades', '8 of Clubs', '4 of Hearts', 'King of Spades', 'Ace of Diamonds', '2 of Clubs', '4 of Diamonds', '3 of Diamonds', 'Queen of Clubs']",0,6,6 of Clubs,[<tournament.Card object at 0x7fc76168d6f0>],1,20,False
3 of Hearts,"['3 of Hearts', 'King of Hearts', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', '9 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Spades', '4 of Clubs', '3 of Diamonds']",36,20,2 of Clubs,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc76168d240>, <tournament.Card object at 0x7fc76168ffa0>]",3,22,True
3 of Hearts,"['3 of Hearts', 'King of Hearts', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', '9 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Spades', '4 of Clubs', '3 of Diamonds']",13,16,2 of Clubs,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc76168d240>, <tournament.Card object at 0x7fc76168ffa0>]",3,22,True
3 of Hearts,"['3 of Hearts', 'King of Hearts', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', '9 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Spades', '4 of Clubs', '3 of Diamonds']",0,17,2 of Clubs,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc76168d240>, <tournament.Card object at 0x7fc76168ffa0>]",3,22,True
3 of Hearts,"['3 of Hearts', 'King of Hearts', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', '9 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Spades', '4 of Clubs', '3 of Diamonds']",11,7,2 of Clubs,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc76168d240>, <tournament.Card object at 0x7fc76168ffa0>]",3,22,True
3 of Hearts,"['3 of Hearts', 'King of Hearts', 'Queen of Clubs', '6 of Clubs', '10 of Clubs', '9 of Hearts', '8 of Diamonds', '4 of Diamonds', '3 of Spades', '4 of Clubs', '3 of Diamonds']",0,7,2 of Clubs,"[<tournament.Card object at 0x7fc76168efb0>, <tournament.Card object at 0x7fc76168d240>, <tournament.Card object at 0x7fc76168ffa0>]",3,22,True
2 of Clubs,"['2 of Clubs', '3 of Clubs', '8 of Hearts', 'King of Diamonds', 'Queen of Clubs', '5 of Diamonds', '8 of Clubs', '10 of Diamonds', '4 of Clubs', 'King of Spades', 'Jack of Clubs']",38,20,King of Clubs,"[<tournament.Card object at 0x7fc76168ffd0>, <tournament.Card object at 0x7fc76168e020>, <tournament.Card object at 0x7fc76168de70>]",3,25,True
2 of Clubs,"['2 of Clubs', '3 of Clubs', '8 of Hearts', 'King of Diamonds', 'Queen of Clubs', '5 of Diamonds', '8 of Clubs', '10 of Diamonds', '4 of Clubs', 'King of Spades', 'Jack of Clubs', '4 of Hearts', '5 of Clubs']",13,20,King of Clubs,"[<tournament.Card object at 0x7fc76168ffd0>, <tournament.Card object at 0x7fc76168e020>, <tournament.Card object at 0x7fc76168de70>]",3,25,True
2 of Clubs,"['2 of Clubs', '3 of Clubs', '8 of Hearts', 'King of Diamonds', 'Queen of Clubs', '5 of Diamonds', '8 of Clubs', '10 of Diamonds', '4 of Clubs', 'King of Spades', 'Jack of Clubs', '4 of Hearts', '5 of Clubs']",0,13,King of Clubs,"[<tournament.Card object at 0x7fc76168ffd0>, <tournament.Card object at 0x7fc76168e020>, <tournament.Card object at 0x7fc76168de70>]",3,25,True
2 of Clubs,"['2 of Clubs', '3 of Clubs', '8 of Hearts', 'King of Diamonds', 'Queen of Clubs', '5 of Diamonds', '8 of Clubs', '10 of Diamonds', '4 of Clubs', 'King of Spades', 'Jack of Clubs', '4 of Hearts', '5 of Clubs']",12,20,King of Clubs,"[<tournament.Card object at 0x7fc76168ffd0>, <tournament.Card object at 0x7fc76168e020>, <tournament.Card object at 0x7fc76168de70>]",3,25,True
2 of Clubs,"['2 of Clubs', '3 of Clubs', '8 of Hearts', 'King of Diamonds', 'Queen of Clubs', '5 of Diamonds', '8 of Clubs', '10 of Diamonds', '4 of Clubs', 'King of Spades', 'Jack of Clubs', '4 of Hearts', '5 of Clubs', '6 of Diamonds']",0,20,King of Clubs,"[<tournament.Card object at 0x7fc76168ffd0>, <tournament.Card object at 0x7fc76168e020>, <tournament.Card object at 0x7fc76168de70>]",3,25,True
Jack of Diamonds,"['Jack of Diamonds', '5 of Hearts', '7 of Clubs', '9 of Diamonds', '8 of Spades', '10 of Diamonds', '5 of Clubs', '3 of Diamonds', '8 of Hearts', 'King of Hearts', '8 of Diamonds']",39,22,3 of Clubs,"[<tournament.Card object at 0x7fc76168fe80>, <tournament.Card object at 0x7fc76168d660>]",2,18,False
Jack of Diamonds,"['Jack of Diamonds', '5 of Hearts', '7 of Clubs', '9 of Diamonds', '8 of Spades', '10 of Diamonds', '5 of Clubs', '3 of Diamonds', '8 of Hearts', 'King of Hearts', '8 of Diamonds', '10 of Hearts']",13,17,3 of Clubs,"[<tournament.Card object at 0x7fc76168fe80>, <tournament.Card object at 0x7fc76168d660>]",2,18,False
Jack of Diamonds,"['Jack of Diamonds', '5 of Hearts', '7 of Clubs', '9 of Diamonds', '8 of Spades', '10 of Diamonds', '5 of Clubs', '3 of Diamonds', '8 of Hearts', 'King of Hearts', '8 of Diamonds', '10 of Hearts']",0,15,3 of Clubs,"[<tournament.Card object at 0x7fc76168fe80>, <tournament.Card object at 0x7fc76168d660>]",2,18,False
Jack of Diamonds,"['Jack of Diamonds', '5 of Hearts', '7 of Clubs', '9 of Diamonds', '8 of Spades', '10 of Diamonds', '5 of Clubs', '3 of Diamonds', '8 of Hearts', 'King of Hearts', '8 of Diamonds', '10 of Hearts']",13,17,3 of Clubs,"[<tournament.Card object at 0x7fc76168fe80>, <tournament.Card object at 0x7fc76168d660>]",2,18,False
Jack of Diamonds,"['Jack of Diamonds', '5 of Hearts', '7 of Clubs', '9 of Diamonds', '8 of Spades', '10 of Diamonds', '5 of Clubs', '3 of Diamonds', '8 of Hearts', 'King of Hearts', '8 of Diamonds', '10 of Hearts', '6 of Diamonds']",0,18,3 of Clubs,"[<tournament.Card object at 0x7fc76168fe80>, <tournament.Card object at 0x7fc76168d660>]",2,18,False
2 of Clubs,"['2 of Clubs', '5 of Clubs', 'Ace of Clubs', '9 of Diamonds', '5 of Diamonds', 'King of Spades', '6 of Clubs', '4 of Spades', '4 of Diamonds', '5 of Hearts', '7 of Hearts']",41,23,Jack of Hearts,"[<tournament.Card object at 0x7fc761694070>, <tournament.Card object at 0x7fc7616944f0>, <tournament.Card object at 0x7fc76168f0a0>]",3,21,False
2 of Clubs,"['2 of Clubs', '5 of Clubs', 'Ace of Clubs', '9 of Diamonds', '5 of Diamonds', 'King of Spades', '6 of Clubs', '4 of Spades', '4 of Diamonds', '5 of Hearts', '7 of Hearts', '7 of Diamonds', '10 of Diamonds']",13,14,Jack of Hearts,"[<tournament.Card object at 0x7fc761694070>, <tournament.Card object at 0x7fc7616944f0>, <tournament.Card object at 0x7fc76168f0a0>]",3,21,False
2 of Clubs,"['2 of Clubs', '5 of Clubs', 'Ace of Clubs', '9 of Diamonds', '5 of Diamonds', 'King of Spades', '6 of Clubs', '4 of Spades', '4 of Diamonds', '5 of Hearts', '7 of Hearts', '7 of Diamonds', '10 of Diamonds']",0,16,Jack of Hearts,"[<tournament.Card object at 0x7fc761694070>, <tournament.Card object at 0x7fc7616944f0>, <tournament.Card object at 0x7fc76168f0a0>]",3,21,False
2 of Clubs,"['2 of Clubs', '5 of Clubs', 'Ace of Clubs', '9 of Diamonds', '5 of Diamonds', 'King of Spades', '6 of Clubs', '4 of Spades', '4 of Diamonds', '5 of Hearts', '7 of Hearts', '7 of Diamonds', '10 of Diamonds']",16,10,Jack of Hearts,"[<tournament.Card object at 0x7fc761694070>, <tournament.Card object at 0x7fc7616944f0>, <tournament.Card object at 0x7fc76168f0a0>]",3,21,False
2 of Clubs,"['2 of Clubs', '5 of Clubs', 'Ace of Clubs', '9 of Diamonds', '5 of Diamonds', 'King of Spades', '6 of Clubs', '4 of Spades', '4 of Diamonds', '5 of Hearts', '7 of Hearts', '7 of Diamonds', '10 of Diamonds', '6 of Diamonds', 'King of Hearts', '10 of Spades']",0,12,Jack of Hearts,"[<tournament.Card object at 0x7fc761694070>, <tournament.Card object at 0x7fc7616944f0>, <tournament.Card object at 0x7fc76168f0a0>]",3,21,False
6 of Spades,"['6 of Spades', '7 of Diamonds', '9 of Diamonds', '6 of Diamonds', 'Queen of Hearts', 'Ace of Hearts', '2 of Hearts', '10 of Clubs', '5 of Diamonds', '9 of Clubs', '5 of Hearts']",42,21,2 of Spades,"[<tournament.Card object at 0x7fc76168df90>, <tournament.Card object at 0x7fc76168e0b0>]",2,19,True
6 of Spades,"['6 of Spades', '7 of Diamonds', '9 of Diamonds', '6 of Diamonds', 'Queen of Hearts', 'Ace of Hearts', '2 of Hearts', '10 of Clubs', '5 of Diamonds', '9 of Clubs', '5 of Hearts', '5 of Clubs']",13,16,2 of Spades,"[<tournament.Card object at 0x7fc76168df90>, <tournament.Card object at 0x7fc76168e0b0>]",2,19,False
6 of Spades,"['6 of Spades', '7 of Diamonds', '9 of Diamonds', '6 of Diamonds', 'Queen of Hearts', 'Ace of Hearts', '2 of Hearts', '10 of Clubs', '5 of Diamonds', '9 of Clubs', '5 of Hearts', '5 of Clubs']",0,3,2 of Spades,"[<tournament.Card object at 0x7fc76168df90>, <tournament.Card object at 0x7fc76168e0b0>]",2,19,False
6 of Spades,"['6 of Spades', '7 of Diamonds', '9 of Diamonds', '6 of Diamonds', 'Queen of Hearts', 'Ace of Hearts', '2 of Hearts', '10 of Clubs', '5 of Diamonds', '9 of Clubs', '5 of Hearts', '5 of Clubs']",16,15,2 of Spades,"[<tournament.Card object at 0x7fc76168df90>, <tournament.Card object at 0x7fc76168e0b0>]",2,19,False
6 of Spades,"['6 of Spades', '7 of Diamonds', '9 of Diamonds', '6 of Diamonds', 'Queen of Hearts', 'Ace of Hearts', '2 of Hearts', '10 of Clubs', '5 of Diamonds', '9 of Clubs', '5 of Hearts', '5 of Clubs']",0,14,2 of Spades,"[<tournament.Card object at 0x7fc76168df90>, <tournament.Card object at 0x7fc76168e0b0>]",2,19,False
5 of Hearts,"['5 of Hearts', '6 of Clubs', 'Queen of Hearts', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Diamonds', 'Jack of Spades', '4 of Clubs', 'King of Spades', '5 of Clubs']",43,25,5 of Spades,"[<tournament.Card object at 0x7fc761694550>, <tournament.Card object at 0x7fc76168df00>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Clubs', 'Queen of Hearts', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Diamonds', 'Jack of Spades', '4 of Clubs', 'King of Spades', '5 of Clubs', '9 of Spades']",14,12,5 of Spades,"[<tournament.Card object at 0x7fc761694550>, <tournament.Card object at 0x7fc76168df00>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Clubs', 'Queen of Hearts', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Diamonds', 'Jack of Spades', '4 of Clubs', 'King of Spades', '5 of Clubs', '9 of Spades', '6 of Hearts']",0,17,5 of Spades,"[<tournament.Card object at 0x7fc761694550>, <tournament.Card object at 0x7fc76168df00>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Clubs', 'Queen of Hearts', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Diamonds', 'Jack of Spades', '4 of Clubs', 'King of Spades', '5 of Clubs', '9 of Spades', '6 of Hearts']",16,14,5 of Spades,"[<tournament.Card object at 0x7fc761694550>, <tournament.Card object at 0x7fc76168df00>]",2,18,False
5 of Hearts,"['5 of Hearts', '6 of Clubs', 'Queen of Hearts', '2 of Spades', '4 of Spades', 'King of Hearts', '7 of Diamonds', 'Jack of Spades', '4 of Clubs', 'King of Spades', '5 of Clubs', '9 of Spades', '6 of Hearts']",0,15,5 of Spades,"[<tournament.Card object at 0x7fc761694550>, <tournament.Card object at 0x7fc76168df00>]",2,18,False
6 of Spades,"['6 of Spades', '5 of Clubs', 'Queen of Clubs', '8 of Diamonds', '6 of Clubs', '2 of Diamonds', 'Ace of Hearts', 'King of Clubs', '2 of Spades', '5 of Diamonds', '10 of Diamonds']",44,19,Jack of Spades,"[<tournament.Card object at 0x7fc76168ee60>, <tournament.Card object at 0x7fc7616943d0>]",2,23,True
6 of Spades,"['6 of Spades', '5 of Clubs', 'Queen of Clubs', '8 of Diamonds', '6 of Clubs', '2 of Diamonds', 'Ace of Hearts', 'King of Clubs', '2 of Spades', '5 of Diamonds', '10 of Diamonds', '4 of Clubs']",14,14,Jack of Spades,"[<tournament.Card object at 0x7fc76168ee60>, <tournament.Card object at 0x7fc7616943d0>]",2,23,True
6 of Spades,"['6 of Spades', '5 of Clubs', 'Queen of Clubs', '8 of Diamonds', '6 of Clubs', '2 of Diamonds', 'Ace of Hearts', 'King of Clubs', '2 of Spades', '5 of Diamonds', '10 of Diamonds', '4 of Clubs']",0,3,Jack of Spades,"[<tournament.Card object at 0x7fc76168ee60>, <tournament.Card object at 0x7fc7616943d0>]",2,23,True
6 of Spades,"['6 of Spades', '5 of Clubs', 'Queen of Clubs', '8 of Diamonds', '6 of Clubs', '2 of Diamonds', 'Ace of Hearts', 'King of Clubs', '2 of Spades', '5 of Diamonds', '10 of Diamonds', '4 of Clubs']",17,21,Jack of Spades,"[<tournament.Card object at 0x7fc76168ee60>, <tournament.Card object at 0x7fc7616943d0>]",2,23,True
6 of Spades,"['6 of Spades', '5 of Clubs', 'Queen of Clubs', '8 of Diamonds', '6 of Clubs', '2 of Diamonds', 'Ace of Hearts', 'King of Clubs', '2 of Spades', '5 of Diamonds', '10 of Diamonds', '4 of Clubs', '9 of Diamonds']",0,15,Jack of Spades,"[<tournament.Card object at 0x7fc76168ee60>, <tournament.Card object at 0x7fc7616943d0>]",2,23,True
3 of Hearts,"['3 of Hearts', '5 of Clubs', '5 of Hearts', '2 of Hearts', '8 of Hearts', '7 of Clubs', '7 of Diamonds', '9 of Hearts', '7 of Hearts', '3 of Diamonds', '8 of Spades']",50,26,8 of Clubs,"[<tournament.Card object at 0x7fc761694460>, <tournament.Card object at 0x7fc76168f0a0>]",2,19,False
